"","flag","clutch","location","year","species"
"1",18,2,"Generator Shed to Puffin Point","2020","herg"
"2",24,1,"Generator Shed to Puffin Point","2020","herg"
"3",286,2,"Generator Shed to Puffin Point","2020","herg"
"4",423,1,"Generator Shed to Puffin Point","2020","herg"
"5",302,3,"Generator Shed to Puffin Point","2020","herg"
"6",261,2,"Generator Shed to Puffin Point","2020","herg"
"7",288,3,"Generator Shed to Puffin Point","2020","herg"
"8",494,1,"Generator Shed to Puffin Point","2020","herg"
"9",25,3,"Generator Shed to Puffin Point","2020","herg"
"10",499,3,"Generator Shed to Puffin Point","2020","herg"
"11",495,3,"Generator Shed to Puffin Point","2020","herg"
"12",269,2,"Generator Shed to Puffin Point","2020","herg"
"13",389,3,"Generator Shed to Puffin Point","2020","herg"
"14",5,1,"Generator Shed to Puffin Point","2020","herg"
"15",390,3,"Generator Shed to Puffin Point","2020","herg"
"16",263,3,"Generator Shed to Puffin Point","2020","herg"
"17",485,3,"Generator Shed to Puffin Point","2020","herg"
"18",420,3,"Generator Shed to Puffin Point","2020","herg"
"19",314,3,"Generator Shed to Puffin Point","2020","herg"
"20",264,2,"Generator Shed to Puffin Point","2020","herg"
"21",486,3,"Generator Shed to Puffin Point","2020","herg"
"22",369,3,"Generator Shed to Puffin Point","2020","herg"
"23",493,3,"Generator Shed to Puffin Point","2020","herg"
"24",492,3,"Generator Shed to Puffin Point","2020","herg"
"25",287,1,"Generator Shed to Puffin Point","2020","herg"
"26",395,2,"Generator Shed to Puffin Point","2020","herg"
"27",496,2,"Generator Shed to Puffin Point","2020","herg"
"28",3,2,"Generator Shed to Puffin Point","2020","herg"
"29",488,1,"Generator Shed to Puffin Point","2020","herg"
"30",381,3,"Generator Shed to Puffin Point","2020","herg"
"31",497,3,"Generator Shed to Puffin Point","2020","herg"
"32",285,1,"Generator Shed to Puffin Point","2020","herg"
"33",388,3,"Generator Shed to Puffin Point","2020","herg"
"34",299,3,"Generator Shed to Puffin Point","2020","herg"
"35",481,2,"Generator Shed to Puffin Point","2020","herg"
"36",487,3,"Generator Shed to Puffin Point","2020","herg"
"37",298,2,"Generator Shed to Puffin Point","2020","herg"
"38",7,3,"Generator Shed to Puffin Point","2020","herg"
"39",479,3,"Generator Shed to Puffin Point","2020","herg"
"40",307,2,"Generator Shed to Puffin Point","2020","herg"
"41",411,3,"Generator Shed to Puffin Point","2020","herg"
"42",260,2,"Generator Shed to Puffin Point","2020","herg"
"43",20,2,"Generator Shed to Puffin Point","2020","herg"
"44",442,2,"Generator Shed to Puffin Point","2020","herg"
"45",282,3,"Generator Shed to Puffin Point","2020","herg"
"46",371,1,"Generator Shed to Puffin Point","2020","herg"
"47",424,2,"Generator Shed to Puffin Point","2020","herg"
"48",365,3,"Generator Shed to Puffin Point","2020","herg"
"49",427,3,"Generator Shed to Puffin Point","2020","herg"
"50",435,3,"Generator Shed to Puffin Point","2020","herg"
"51",441,2,"Generator Shed to Puffin Point","2020","herg"
"52",281,2,"Generator Shed to Puffin Point","2020","herg"
"53",360,3,"Generator Shed to Puffin Point","2020","herg"
"54",448,2,"Generator Shed to Puffin Point","2020","herg"
"55",358,2,"Generator Shed to Puffin Point","2020","herg"
"56",283,3,"Generator Shed to Puffin Point","2020","herg"
"57",425,3,"Generator Shed to Puffin Point","2020","herg"
"58",1,2,"Generator Shed to Puffin Point","2020","herg"
"59",361,3,"Generator Shed to Puffin Point","2020","herg"
"60",443,2,"Generator Shed to Puffin Point","2020","herg"
"61",284,3,"Generator Shed to Puffin Point","2020","herg"
"62",13,3,"Generator Shed to Puffin Point","2020","herg"
"63",289,3,"Generator Shed to Puffin Point","2020","herg"
"64",357,1,"Generator Shed to Puffin Point","2020","herg"
"65",458,2,"Generator Shed to Puffin Point","2020","herg"
"66",280,3,"Generator Shed to Puffin Point","2020","herg"
"67",484,2,"Generator Shed to Puffin Point","2020","herg"
"68",363,2,"Generator Shed to Puffin Point","2020","herg"
"69",422,3,"Generator Shed to Puffin Point","2020","herg"
"70",32,3,"Generator Shed to Puffin Point","2020","herg"
"71",392,2,"Generator Shed to Puffin Point","2020","herg"
"72",438,2,"Generator Shed to Puffin Point","2020","herg"
"73",384,3,"Generator Shed to Puffin Point","2020","herg"
"74",243,1,"Generator Shed to Puffin Point","2020","herg"
"75",29,3,"Generator Shed to Puffin Point","2020","herg"
"76",245,3,"Generator Shed to Puffin Point","2020","herg"
"77",410,3,"Generator Shed to Puffin Point","2020","herg"
"78",391,2,"Generator Shed to Puffin Point","2020","herg"
"79",480,3,"Generator Shed to Puffin Point","2020","herg"
"80",290,3,"Generator Shed to Puffin Point","2020","herg"
"81",491,3,"Generator Shed to Puffin Point","2020","herg"
"82",398,3,"Generator Shed to Puffin Point","2020","herg"
"83",262,3,"Generator Shed to Puffin Point","2020","herg"
"84",483,3,"Generator Shed to Puffin Point","2020","herg"
"85",370,2,"Generator Shed to Puffin Point","2020","herg"
"86",211,3,"Generator Shed to Puffin Point","2020","herg"
"87",490,2,"Generator Shed to Puffin Point","2020","herg"
"88",225,2,"Generator Shed to Puffin Point","2020","herg"
"89",364,3,"Generator Shed to Puffin Point","2020","herg"
"90",489,3,"Generator Shed to Puffin Point","2020","herg"
"91",247,2,"Generator Shed to Puffin Point","2020","herg"
"92",421,1,"Generator Shed to Puffin Point","2020","herg"
"93",376,1,"Generator Shed to Puffin Point","2020","herg"
"94",242,3,"Generator Shed to Puffin Point","2020","herg"
"95",396,3,"Generator Shed to Puffin Point","2020","herg"
"96",475,2,"Generator Shed to Puffin Point","2020","herg"
"97",244,2,"Generator Shed to Puffin Point","2020","herg"
"98",352,2,"Generator Shed to Puffin Point","2020","herg"
"99",434,3,"Generator Shed to Puffin Point","2020","herg"
"100",349,3,"Generator Shed to Puffin Point","2020","herg"
"101",248,2,"Generator Shed to Puffin Point","2020","herg"
"102",459,2,"Generator Shed to Puffin Point","2020","herg"
"103",341,3,"Generator Shed to Puffin Point","2020","herg"
"104",474,3,"Generator Shed to Puffin Point","2020","herg"
"105",249,3,"Generator Shed to Puffin Point","2020","herg"
"106",429,2,"Generator Shed to Puffin Point","2020","herg"
"107",426,2,"Generator Shed to Puffin Point","2020","herg"
"108",342,3,"Generator Shed to Puffin Point","2020","herg"
"109",100,1,"Generator Shed to Puffin Point","2020","herg"
"110",431,3,"Generator Shed to Puffin Point","2020","herg"
"111",338,2,"Generator Shed to Puffin Point","2020","herg"
"112",432,2,"Generator Shed to Puffin Point","2020","herg"
"113",34,2,"Generator Shed to Puffin Point","2020","herg"
"114",340,1,"Generator Shed to Puffin Point","2020","herg"
"115",220,1,"Generator Shed to Puffin Point","2020","herg"
"116",451,1,"Generator Shed to Puffin Point","2020","herg"
"117",278,3,"Generator Shed to Puffin Point","2020","herg"
"118",351,3,"Generator Shed to Puffin Point","2020","herg"
"119",221,3,"Generator Shed to Puffin Point","2020","herg"
"120",457,2,"Generator Shed to Puffin Point","2020","herg"
"121",44,2,"Generator Shed to Puffin Point","2020","herg"
"122",241,3,"Generator Shed to Puffin Point","2020","herg"
"123",468,2,"Generator Shed to Puffin Point","2020","herg"
"124",348,3,"Generator Shed to Puffin Point","2020","herg"
"125",254,2,"Generator Shed to Puffin Point","2020","herg"
"126",347,2,"Generator Shed to Puffin Point","2020","herg"
"127",413,4,"Generator Shed to Puffin Point","2020","herg"
"128",228,3,"Generator Shed to Puffin Point","2020","herg"
"129",47,3,"Generator Shed to Puffin Point","2020","herg"
"130",462,2,"Generator Shed to Puffin Point","2020","herg"
"131",257,3,"Generator Shed to Puffin Point","2020","herg"
"132",45,3,"Generator Shed to Puffin Point","2020","herg"
"133",213,1,"Generator Shed to Puffin Point","2020","herg"
"134",81,2,"Puffin Point to Generator Shed","2020","gbbg"
"135",301,2,"Puffin Point to Generator Shed","2020","herg"
"136",450,2,"Puffin Point to Generator Shed","2020","herg"
"137",301,1,"Puffin Point to Generator Shed","2020","gbbg"
"138",414,1,"Puffin Point to Generator Shed","2020","herg"
"139",86,3,"Puffin Point to Generator Shed","2020","herg"
"140",466,3,"Puffin Point to Generator Shed","2020","herg"
"141",253,1,"Puffin Point to Generator Shed","2020","herg"
"142",219,3,"Puffin Point to Generator Shed","2020","herg"
"143",409,3,"Puffin Point to Generator Shed","2020","herg"
"144",417,2,"Puffin Point to Generator Shed","2020","herg"
"145",226,1,"Puffin Point to Generator Shed","2020","herg"
"146",498,3,"Puffin Point to Generator Shed","2020","herg"
"147",471,3,"Puffin Point to Generator Shed","2020","herg"
"148",51,2,"Puffin Point to Generator Shed","2020","herg"
"149",419,2,"Puffin Point to Generator Shed","2020","herg"
"150",227,3,"Puffin Point to Generator Shed","2020","herg"
"151",439,3,"Puffin Point to Generator Shed","2020","herg"
"152",229,1,"Puffin Point to Generator Shed","2020","herg"
"153",50,2,"Puffin Point to Generator Shed","2020","herg"
"154",430,3,"Puffin Point to Generator Shed","2020","herg"
"155",433,3,"Puffin Point to Generator Shed","2020","herg"
"156",399,3,"Puffin Point to Generator Shed","2020","herg"
"157",60,3,"Puffin Point to Generator Shed","2020","herg"
"158",436,3,"Puffin Point to Generator Shed","2020","herg"
"159",218,3,"Puffin Point to Generator Shed","2020","herg"
"160",446,3,"Puffin Point to Generator Shed","2020","herg"
"161",74,3,"Puffin Point to Generator Shed","2020","herg"
"162",407,2,"Puffin Point to Generator Shed","2020","herg"
"163",217,2,"Puffin Point to Generator Shed","2020","herg"
"164",305,2,"Puffin Point to Generator Shed","2020","herg"
"165",241,2,"Puffin Point to Generator Shed","2020","herg"
"166",440,1,"Puffin Point to Generator Shed","2020","herg"
"167",476,3,"Puffin Point to Generator Shed","2020","herg"
"168",40,3,"Puffin Point to Generator Shed","2020","herg"
"169",325,3,"Puffin Point to Generator Shed","2020","herg"
"170",240,3,"Puffin Point to Generator Shed","2020","herg"
"171",437,3,"Puffin Point to Generator Shed","2020","herg"
"172",209,3,"Puffin Point to Generator Shed","2020","herg"
"173",225,2,"Puffin Point to Generator Shed","2020","herg"
"174",445,3,"Puffin Point to Generator Shed","2020","herg"
"175",306,2,"Puffin Point to Generator Shed","2020","herg"
"176",449,4,"Puffin Point to Generator Shed","2020","herg"
"177",79,3,"Puffin Point to Generator Shed","2020","herg"
"178",447,2,"Puffin Point to Generator Shed","2020","herg"
"179",222,1,"Puffin Point to Generator Shed","2020","herg"
"180",465,2,"Puffin Point to Generator Shed","2020","herg"
"181",89,3,"Puffin Point to Generator Shed","2020","herg"
"182",214,3,"Puffin Point to Generator Shed","2020","herg"
"183",416,3,"Puffin Point to Generator Shed","2020","herg"
"184",453,2,"Puffin Point to Generator Shed","2020","herg"
"185",454,2,"Puffin Point to Generator Shed","2020","herg"
"186",456,2,"Puffin Point to Generator Shed","2020","herg"
"187",246,3,"Puffin Point to Generator Shed","2020","herg"
"188",84,2,"Puffin Point to Generator Shed","2020","herg"
"189",461,1,"Puffin Point to Generator Shed","2020","herg"
"190",239,1,"Puffin Point to Generator Shed","2020","herg"
"191",303,2,"Puffin Point to Generator Shed","2020","herg"
"192",11,3,"Puffin Point to Generator Shed","2020","herg"
"193",428,3,"Puffin Point to Generator Shed","2020","herg"
"194",212,3,"Puffin Point to Generator Shed","2020","herg"
"195",12,2,"Puffin Point to Generator Shed","2020","herg"
"196",20,3,"Puffin Point to Generator Shed","2020","herg"
"197",312,2,"Puffin Point to Generator Shed","2020","herg"
"198",36,3,"Puffin Point to Generator Shed","2020","herg"
"199",463,3,"Puffin Point to Generator Shed","2020","herg"
"200",472,3,"Puffin Point to Generator Shed","2020","herg"
"201",404,2,"Puffin Point to Generator Shed","2020","herg"
"202",240,3,"Puffin Point to Generator Shed","2020","herg"
"203",234,3,"Puffin Point to Generator Shed","2020","herg"
"204",469,3,"Puffin Point to Generator Shed","2020","herg"
"205",201,3,"Puffin Point to Generator Shed","2020","herg"
"206",405,3,"Puffin Point to Generator Shed","2020","herg"
"207",403,2,"Puffin Point to Generator Shed","2020","herg"
"208",238,2,"Puffin Point to Generator Shed","2020","herg"
"209",332,3,"Puffin Point to Generator Shed","2020","herg"
"210",460,3,"Puffin Point to Generator Shed","2020","herg"
"211",415,2,"Puffin Point to Generator Shed","2020","herg"
"212",233,3,"Puffin Point to Generator Shed","2020","herg"
"213",33,3,"Puffin Point to Generator Shed","2020","herg"
"214",323,3,"Puffin Point to Generator Shed","2020","herg"
"215",418,3,"Puffin Point to Generator Shed","2020","herg"
"216",232,4,"Puffin Point to Generator Shed","2020","herg"
"217",98,2,"Puffin Point to Generator Shed","2020","herg"
"218",470,3,"Puffin Point to Generator Shed","2020","herg"
"219",235,3,"Puffin Point to Generator Shed","2020","herg"
"220",401,3,"Puffin Point to Generator Shed","2020","herg"
"221",406,3,"Puffin Point to Generator Shed","2020","herg"
"222",236,2,"Puffin Point to Generator Shed","2020","herg"
"223",330,3,"Puffin Point to Generator Shed","2020","herg"
"224",478,2,"Puffin Point to Generator Shed","2020","herg"
"225",316,1,"Puffin Point to Generator Shed","2020","herg"
"226",477,3,"Puffin Point to Generator Shed","2020","herg"
"227",402,2,"Puffin Point to Generator Shed","2020","herg"
"228",255,3,"Puffin Point to Generator Shed","2020","herg"
"229",322,2,"Puffin Point to Generator Shed","2020","gbbg"
"230",230,1,"Puffin Point to Generator Shed","2020","herg"
"231",408,2,"Puffin Point to Generator Shed","2020","herg"
"232",259,1,"Puffin Point to Generator Shed","2020","herg"
"233",70,1,NA,"2020","herg"
"234",313,2,NA,"2020","herg"
"235",405,1,NA,"2020","herg"
"236",455,3,NA,"2020","herg"
"237",96,3,NA,"2020","herg"
"238",336,1,NA,"2020","herg"
"239",412,3,"Generator Shed to Puffin Point - Run 2","2020","herg"
"240",279,2,"Generator Shed to Puffin Point - Run 2","2020","herg"
"241",457,2,"Generator Shed to Puffin Point - Run 2","2020","herg"
"242",304,3,"Generator Shed to Puffin Point - Run 2","2020","herg"
"243",215,3,"Generator Shed to Puffin Point - Run 2","2020","herg"
"244",482,3,"Generator Shed to Puffin Point - Run 2","2020","coei"
"245",339,3,"Generator Shed to Puffin Point - Run 2","2020","herg"
"246",297,1,"Generator Shed to Puffin Point - Run 2","2020","herg"
"247",82,3,"Generator Shed to Puffin Point - Run 2","2020","herg"
"248",444,3,"Generator Shed to Puffin Point - Run 2","2020","herg"
"249",91,1,"Generator Shed to Puffin Point - Run 2","2020","herg"
"250",362,2,"Generator Shed to Puffin Point - Run 2","2020","herg"
"251",94,2,"Generator Shed to Puffin Point - Run 2","2020","herg"
"252",452,2,"Generator Shed to Puffin Point - Run 2","2020","herg"
"253",354,3,"Generator Shed to Puffin Point - Run 2","2020","herg"
"254",58,2,"Generator Shed to Puffin Point - Run 2","2020","herg"
"255",272,3,"Generator Shed to Puffin Point - Run 2","2020","herg"
"256",464,3,"Generator Shed to Puffin Point - Run 2","2020","herg"
"257",99,3,"Generator Shed to Puffin Point - Run 2","2020","herg"
"258",473,2,"Generator Shed to Puffin Point - Run 2","2020","herg"
"259",467,2,"Generator Shed to Puffin Point - Run 2","2020","herg"
"260",2,2,"Generator Shed to Puffin Point - Run 2","2020","herg"
"261",515,3,"Generator Shed to Puffin Point - Run 2","2020","herg"
"262",300,1,"Generator Shed to Puffin Point - Run 2","2020","herg"
"263",502,3,"Generator Shed to Puffin Point - Run 2","2020","herg"
"264",66,3,"Generator Shed to Puffin Point - Run 2","2020","gbbg"
"265",275,3,"Generator Shed to Puffin Point - Run 2","2020","herg"
"266",334,3,"Generator Shed to Puffin Point - Run 2","2020","herg"
"267",49,1,"Generator Shed to Puffin Point - Run 2","2020","herg"
"268",560,2,"Generator Shed to Puffin Point - Run 2","2020","herg"
"269",265,3,"Generator Shed to Puffin Point - Run 2","2020","herg"
"270",59,3,"Generator Shed to Puffin Point - Run 2","2020","herg"
"271",504,3,"Generator Shed to Puffin Point - Run 2","2020","herg"
"272",208,2,"Generator Shed to Puffin Point - Run 2","2020","herg"
"273",35,2,"Generator Shed to Puffin Point - Run 2","2020","herg"
"274",274,3,"Generator Shed to Puffin Point - Run 2","2020","herg"
"275",544,3,"Generator Shed to Puffin Point - Run 2","2020","herg"
"276",27,4,"Generator Shed to Puffin Point - Run 2","2020","coei"
"277",501,2,"Generator Shed to Puffin Point - Run 2","2020","herg"
"278",311,3,"Generator Shed to Puffin Point - Run 2","2020","herg"
"279",295,2,"Generator Shed to Puffin Point - Run 2","2020","herg"
"280",598,3,"Generator Shed to Puffin Point - Run 2","2020","herg"
"281",386,3,"Generator Shed to Puffin Point - Run 2","2020","herg"
"282",37,3,"Generator Shed to Puffin Point - Run 2","2020","herg"
"283",353,3,"Generator Shed to Puffin Point - Run 2","2020","herg"
