"","flag","clutch","year","species"
"916",NA,3,"2016","herg"
"917",NA,3,"2016","herg"
"918",NA,3,"2016","herg"
"919",NA,3,"2016","herg"
"920",NA,3,"2016","herg"
"921",NA,3,"2016","herg"
"922",NA,3,"2016","herg"
"923",NA,3,"2016","herg"
"924",NA,3,"2016","herg"
"925",NA,3,"2016","herg"
"926",NA,6,"2016","herg"
"927",NA,3,"2016","herg"
"928",NA,3,"2016","herg"
"929",NA,3,"2016","herg"
"930",NA,3,"2016","herg"
"931",NA,2,"2016","herg"
"932",NA,2,"2016","herg"
"933",NA,2,"2016","herg"
"934",NA,2,"2016","herg"
"935",NA,3,"2016","herg"
"936",NA,3,"2016","herg"
"937",NA,3,"2016","herg"
"938",NA,3,"2016","herg"
"939",NA,3,"2016","herg"
"940",NA,3,"2016","herg"
"941",NA,3,"2016","herg"
"942",NA,3,"2016","herg"
"943",NA,3,"2016","herg"
"944",NA,3,"2016","herg"
"945",NA,3,"2016","herg"
"946",NA,3,"2016","herg"
"947",NA,3,"2016","herg"
"948",NA,3,"2016","herg"
"949",NA,3,"2016","herg"
"950",NA,3,"2016","herg"
"951",NA,3,"2016","herg"
"952",NA,3,"2016","herg"
"953",NA,1,"2016","herg"
"954",NA,3,"2016","herg"
"955",NA,3,"2016","herg"
"956",NA,3,"2016","herg"
"957",NA,3,"2016","herg"
"958",NA,3,"2016","herg"
"959",NA,2,"2016","herg"
"960",NA,3,"2016","herg"
"961",NA,2,"2016","herg"
"962",NA,3,"2016","herg"
"963",NA,2,"2016","herg"
"964",NA,2,"2016","herg"
"965",NA,3,"2016","herg"
"966",NA,3,"2016","herg"
"967",NA,3,"2016","herg"
"968",NA,3,"2016","herg"
"969",NA,3,"2016","herg"
"970",NA,2,"2016","herg"
"971",NA,3,"2016","herg"
"972",NA,3,"2016","herg"
"973",NA,3,"2016","herg"
"974",NA,3,"2016","herg"
"975",NA,1,"2016","herg"
"976",NA,3,"2016","herg"
"977",NA,3,"2016","herg"
"978",NA,3,"2016","herg"
"979",NA,3,"2016","herg"
"980",NA,3,"2016","herg"
"981",NA,2,"2016","herg"
"982",NA,3,"2016","herg"
"983",NA,3,"2016","herg"
"984",NA,3,"2016","herg"
"985",NA,3,"2016","herg"
"986",NA,3,"2016","herg"
"987",NA,3,"2016","herg"
"988",NA,3,"2016","herg"
"989",NA,3,"2016","herg"
"990",NA,3,"2016","herg"
"991",NA,1,"2016","herg"
"992",NA,3,"2016","herg"
"993",NA,3,"2016","herg"
"994",NA,3,"2016","herg"
"995",NA,3,"2016","herg"
"996",NA,3,"2016","herg"
"997",NA,3,"2016","herg"
"998",NA,3,"2016","herg"
"999",NA,3,"2016","herg"
"1000",NA,3,"2016","herg"
"1001",NA,3,"2016","herg"
"1002",NA,3,"2016","herg"
"1003",NA,3,"2016","herg"
"1004",NA,1,"2016","herg"
"1005",NA,2,"2016","herg"
"1006",NA,2,"2016","herg"
"1007",NA,3,"2016","herg"
"1008",NA,3,"2016","herg"
"1009",NA,2,"2016","gbbg"
"1010",NA,3,"2016","herg"
"1011",NA,3,"2016","herg"
"1012",NA,2,"2016","gbbg"
"1013",NA,3,"2016","herg"
"1014",NA,3,"2016","herg"
"1015",NA,3,"2016","herg"
"1016",NA,3,"2016","herg"
"1017",NA,3,"2016","herg"
"1018",NA,3,"2016","herg"
"1019",NA,2,"2016","herg"
"1020",NA,3,"2016","herg"
"1021",NA,1,"2016","herg"
"1022",NA,3,"2016","herg"
"1023",NA,3,"2016","herg"
"1024",NA,3,"2016","herg"
"1025",NA,3,"2016","herg"
"1026",NA,1,"2016","herg"
"1027",NA,1,"2016","herg"
"1028",NA,2,"2016","herg"
"1029",NA,3,"2016","herg"
"1030",NA,3,"2016","herg"
"1031",NA,3,"2016","herg"
"1032",NA,2,"2016","herg"
"1033",NA,1,"2016","herg"
"1034",NA,1,"2016","herg"
"1035",NA,2,"2016","herg"
"1036",NA,2,"2016","herg"
"1037",NA,2,"2016","herg"
"1038",NA,2,"2016","herg"
"1039",NA,2,"2016","herg"
"1040",NA,2,"2016","herg"
"1041",NA,3,"2016","herg"
"1042",NA,2,"2016","herg"
"1043",NA,3,"2016","herg"
"1044",NA,2,"2016","herg"
"1045",NA,3,"2016","herg"
"1046",NA,2,"2016","herg"
"1047",NA,3,"2016","herg"
"1048",NA,3,"2016","herg"
"1049",NA,3,"2016","herg"
"1050",NA,2,"2016","herg"
"1051",NA,3,"2016","herg"
"1052",NA,3,"2016","herg"
"1053",NA,3,"2016","herg"
"1054",NA,3,"2016","herg"
"1055",NA,3,"2016","herg"
"1056",NA,3,"2016","herg"
"1057",NA,3,"2016","herg"
"1058",NA,3,"2016","herg"
"1059",NA,3,"2016","herg"
"1060",NA,3,"2016","herg"
"1061",NA,3,"2016","herg"
"1062",NA,3,"2016","herg"
"1063",NA,3,"2016","herg"
"1064",NA,3,"2016","herg"
"1065",NA,3,"2016","herg"
"1066",NA,3,"2016","herg"
"1067",NA,3,"2016","herg"
"1068",NA,3,"2016","herg"
"1069",NA,3,"2016","herg"
"1070",NA,3,"2016","herg"
"1071",NA,3,"2016","herg"
"1072",NA,3,"2016","herg"
"1073",NA,3,"2016","herg"
"1074",NA,3,"2016","herg"
"1075",NA,3,"2016","herg"
"1076",NA,3,"2016","herg"
"1077",NA,3,"2016","herg"
"1078",NA,3,"2016","herg"
"1079",NA,3,"2016","herg"
"1080",NA,3,"2016","herg"
"1081",NA,3,"2016","herg"
"1082",NA,3,"2016","herg"
"1083",NA,3,"2016","herg"
"1084",NA,3,"2016","herg"
"1085",NA,3,"2016","herg"
"1086",NA,3,"2016","herg"
"1087",NA,3,"2016","herg"
"1088",NA,3,"2016","herg"
"1089",NA,3,"2016","herg"
"1090",NA,4,"2016","herg"
"1091",NA,3,"2016","herg"
"1092",NA,3,"2016","herg"
"1093",NA,2,"2016","herg"
"1094",NA,3,"2016","herg"
"1095",NA,3,"2016","herg"
"1096",NA,3,"2016","herg"
"1097",NA,3,"2016","herg"
"1098",NA,3,"2016","herg"
"1099",NA,2,"2016","herg"
"1100",NA,1,"2016","herg"
"1101",NA,3,"2016","herg"
"1102",NA,3,"2016","herg"
"1103",NA,3,"2016","herg"
"1104",NA,3,"2016","herg"
"1105",NA,3,"2016","herg"
"1106",NA,3,"2016","herg"
"1107",NA,3,"2016","herg"
"1108",NA,3,"2016","herg"
"1109",NA,3,"2016","herg"
"1110",NA,3,"2016","herg"
"1111",NA,3,"2016","herg"
"1112",NA,3,"2016","herg"
"1113",NA,3,"2016","herg"
"1114",NA,3,"2016","herg"
"1115",NA,2,"2016","herg"
"1116",NA,3,"2016","herg"
"1117",NA,3,"2016","herg"
"1118",NA,3,"2016","herg"
"1119",NA,2,"2016","herg"
"1120",NA,3,"2016","herg"
"1121",NA,3,"2016","herg"
"1122",NA,2,"2016","herg"
"1123",NA,3,"2016","herg"
"1124",NA,3,"2016","herg"
"1125",NA,3,"2016","herg"
"1126",NA,3,"2016","herg"
"1127",NA,2,"2016","herg"
"1128",NA,2,"2016","herg"
"1129",NA,3,"2016","herg"
"1130",NA,1,"2016","herg"
"1131",NA,3,"2016","herg"
"1132",NA,3,"2016","herg"
"1133",NA,3,"2016","herg"
"1134",NA,3,"2016","herg"
"1135",NA,3,"2016","herg"
"1136",NA,3,"2016","herg"
"1137",NA,3,"2016","herg"
"1138",NA,3,"2016","herg"
"1139",NA,2,"2016","herg"
"1140",NA,3,"2016","herg"
"1141",NA,3,"2016","herg"
"1142",NA,3,"2016","herg"
"1143",NA,3,"2016","herg"
"1144",NA,3,"2016","herg"
"1145",NA,3,"2016","herg"
"1146",NA,3,"2016","herg"
"1147",NA,3,"2016","herg"
"1148",NA,2,"2016","herg"
"1149",NA,3,"2016","herg"
"1150",NA,3,"2016","herg"
"1151",NA,2,"2016","herg"
"1152",NA,3,"2016","herg"
"1153",NA,3,"2016","herg"
"1154",NA,3,"2016","herg"
"1155",NA,3,"2016","herg"
"1156",NA,1,"2016","herg"
"1157",NA,3,"2016","herg"
"1158",NA,3,"2016","herg"
"1159",NA,3,"2016","herg"
"1160",NA,3,"2016","herg"
"1161",NA,3,"2016","herg"
"1162",NA,3,"2016","herg"
"1163",NA,2,"2016","herg"
"1164",NA,3,"2016","herg"
"1165",NA,3,"2016","herg"
"1166",NA,2,"2016","herg"
"1167",NA,3,"2016","herg"
"1168",NA,3,"2016","herg"
"1169",NA,3,"2016","herg"
"1170",NA,1,"2016","herg"
"1171",NA,3,"2016","herg"
"1172",NA,3,"2016","herg"
"1173",NA,3,"2016","herg"
"1174",NA,3,"2016","herg"
"1175",NA,3,"2016","herg"
"1176",NA,0,"2016","herg"
