"","flag","clutch","location","year","species"
"767",NA,3,NA,"2018","herg"
"768",NA,3,NA,"2018","herg"
"769",NA,3,NA,"2018","herg"
"770",NA,3,NA,"2018","herg"
"771",NA,2,NA,"2018","herg"
"772",NA,3,NA,"2018","herg"
"773",NA,1,NA,"2018","herg"
"774",NA,3,NA,"2018","herg"
"775",NA,3,NA,"2018","herg"
"776",NA,3,NA,"2018","herg"
"777",NA,1,NA,"2018","herg"
"778",NA,3,NA,"2018","herg"
"779",NA,3,NA,"2018","herg"
"780",NA,3,NA,"2018","herg"
"781",NA,3,NA,"2018","herg"
"782",NA,3,NA,"2018","herg"
"783",NA,3,NA,"2018","herg"
"784",NA,3,NA,"2018","herg"
"785",NA,2,NA,"2018","herg"
"786",NA,3,NA,"2018","herg"
"787",NA,3,NA,"2018","herg"
"788",NA,2,NA,"2018","herg"
"789",NA,1,NA,"2018","herg"
"790",NA,2,NA,"2018","herg"
"791",NA,3,NA,"2018","herg"
"792",NA,3,NA,"2018","herg"
"793",NA,3,NA,"2018","herg"
"794",NA,3,NA,"2018","herg"
"795",NA,3,NA,"2018","herg"
"796",NA,3,NA,"2018","herg"
"797",NA,3,NA,"2018","herg"
"798",NA,2,NA,"2018","herg"
"799",NA,2,NA,"2018","herg"
"800",NA,3,NA,"2018","herg"
"801",NA,2,NA,"2018","herg"
"802",NA,3,NA,"2018","herg"
"803",NA,3,NA,"2018","herg"
"804",NA,3,NA,"2018","herg"
"805",NA,3,NA,"2018","herg"
"806",NA,3,NA,"2018","herg"
"807",NA,3,NA,"2018","herg"
"808",NA,3,NA,"2018","herg"
"809",NA,3,NA,"2018","herg"
"810",NA,3,NA,"2018","herg"
"811",NA,2,NA,"2018","herg"
"812",NA,2,NA,"2018","herg"
"813",NA,3,NA,"2018","herg"
"814",NA,3,NA,"2018","herg"
"815",NA,2,NA,"2018","herg"
"816",NA,3,NA,"2018","herg"
"817",NA,3,NA,"2018","herg"
"818",NA,3,NA,"2018","herg"
"819",NA,3,NA,"2018","herg"
"820",NA,3,NA,"2018","herg"
"821",NA,3,NA,"2018","herg"
"822",NA,3,NA,"2018","herg"
"823",NA,3,NA,"2018","herg"
"824",NA,3,NA,"2018","herg"
"825",NA,1,NA,"2018","herg"
"826",NA,2,NA,"2018","herg"
"827",NA,2,NA,"2018","herg"
"828",NA,2,NA,"2018","herg"
"829",NA,3,NA,"2018","herg"
"830",NA,3,NA,"2018","herg"
"831",NA,2,NA,"2018","herg"
"832",NA,3,NA,"2018","herg"
"833",NA,1,NA,"2018","herg"
"834",NA,1,NA,"2018","herg"
"835",NA,3,NA,"2018","herg"
"836",NA,3,NA,"2018","herg"
"837",NA,2,NA,"2018","herg"
"838",NA,3,"BEGIN HELL 15:19","2018","herg"
"839",NA,3,NA,"2018","herg"
"840",NA,3,NA,"2018","herg"
"841",NA,3,NA,"2018","herg"
"842",NA,3,NA,"2018","herg"
"843",NA,3,NA,"2018","herg"
"844",NA,3,NA,"2018","herg"
"845",NA,2,NA,"2018","herg"
"846",NA,1,NA,"2018","herg"
"847",NA,1,NA,"2018","herg"
"848",NA,3,NA,"2018","herg"
"849",NA,3,NA,"2018","herg"
"850",NA,3,NA,"2018","herg"
"851",NA,3,NA,"2018","herg"
"852",NA,3,NA,"2018","herg"
"853",NA,2,NA,"2018","herg"
"854",NA,1,NA,"2018","herg"
"855",NA,3,NA,"2018","herg"
"856",NA,1,NA,"2018","herg"
"857",NA,3,NA,"2018","herg"
"858",NA,2,NA,"2018","herg"
"859",NA,1,NA,"2018","herg"
"860",NA,3,NA,"2018","herg"
"861",NA,3,NA,"2018","herg"
"862",NA,3,NA,"2018","herg"
"863",NA,3,NA,"2018","herg"
"864",NA,1,NA,"2018","herg"
"865",NA,3,NA,"2018","herg"
"866",NA,3,NA,"2018","herg"
"867",NA,3,NA,"2018","herg"
"868",NA,3,NA,"2018","herg"
"869",NA,3,NA,"2018","herg"
"870",NA,3,NA,"2018","herg"
"871",NA,3,NA,"2018","herg"
"872",NA,3,NA,"2018","herg"
"873",NA,3,NA,"2018","herg"
"874",NA,3,NA,"2018","herg"
"875",NA,3,NA,"2018","herg"
"876",NA,1,NA,"2018","herg"
"877",NA,3,NA,"2018","herg"
"878",NA,3,NA,"2018","herg"
"879",NA,2,NA,"2018","herg"
"880",NA,2,NA,"2018","herg"
"881",NA,3,NA,"2018","herg"
"882",NA,3,NA,"2018","herg"
"883",NA,2,NA,"2018","herg"
"884",NA,1,NA,"2018","herg"
"885",NA,2,NA,"2018","herg"
"886",NA,3,NA,"2018","herg"
"887",NA,3,NA,"2018","herg"
"888",NA,3,NA,"2018","herg"
"889",NA,2,NA,"2018","herg"
"890",NA,1,NA,"2018","herg"
"891",NA,3,NA,"2018","herg"
"892",NA,3,NA,"2018","herg"
"893",NA,3,NA,"2018","herg"
"894",NA,3,NA,"2018","herg"
"895",NA,2,NA,"2018","herg"
"896",NA,3,NA,"2018","herg"
"897",NA,3,NA,"2018","herg"
"898",NA,2,NA,"2018","herg"
"899",NA,3,NA,"2018","herg"
"900",NA,2,NA,"2018","herg"
"901",NA,3,NA,"2018","herg"
"902",NA,3,NA,"2018","herg"
"903",NA,2,NA,"2018","herg"
"904",NA,3,NA,"2018","herg"
"905",NA,2,NA,"2018","herg"
"906",NA,3,NA,"2018","herg"
"907",NA,3,NA,"2018","herg"
"908",NA,3,NA,"2018","herg"
"909",NA,2,NA,"2018","herg"
"910",NA,3,NA,"2018","herg"
"911",NA,3,NA,"2018","herg"
"912",NA,3,NA,"2018","herg"
"913",NA,3,NA,"2018","herg"
"914",NA,3,NA,"2018","herg"
"915",NA,3,NA,"2018","herg"
"916",NA,2,NA,"2018","herg"
"917",NA,2,NA,"2018","herg"
"918",NA,2,NA,"2018","herg"
"919",NA,3,NA,"2018","herg"
"920",NA,4,NA,"2018","herg"
"921",NA,3,NA,"2018","herg"
"922",NA,3,NA,"2018","herg"
"923",NA,3,NA,"2018","herg"
"924",NA,2,NA,"2018","herg"
"925",NA,3,NA,"2018","herg"
"926",NA,2,NA,"2018","herg"
"927",NA,3,NA,"2018","herg"
"928",NA,3,NA,"2018","herg"
"929",NA,2,NA,"2018","herg"
"930",NA,3,NA,"2018","herg"
"931",NA,3,"UPPER FIELD ON EAST SIDE EXTENSION","2018","herg"
"932",NA,1,NA,"2018","herg"
"933",NA,2,NA,"2018","herg"
"934",NA,3,NA,"2018","herg"
"935",NA,3,NA,"2018","herg"
"936",NA,1,NA,"2018","herg"
"937",NA,1,NA,"2018","herg"
"938",NA,3,NA,"2018","herg"
"939",NA,1,NA,"2018","herg"
"940",NA,1,NA,"2018","herg"
"941",NA,1,NA,"2018","herg"
"942",NA,3,NA,"2018","herg"
"943",NA,3,NA,"2018","herg"
"944",NA,1,NA,"2018","herg"
"945",NA,3,NA,"2018","herg"
"946",NA,3,NA,"2018","herg"
"947",NA,3,NA,"2018","herg"
"948",NA,2,NA,"2018","herg"
"949",NA,1,NA,"2018","herg"
"950",NA,2,NA,"2018","herg"
"951",NA,1,NA,"2018","herg"
"952",NA,2,NA,"2018","herg"
"953",NA,1,NA,"2018","herg"
