"","flag","year","species","clutch"
"10079",NA,2014,"herg","3"
"10080",NA,2014,"herg","3"
"10081",NA,2014,"herg","3"
"10082",NA,2014,"herg","3"
"10083",NA,2014,"herg","3"
"10084",NA,2014,"herg","3"
"10085",NA,2014,"herg","3"
"10086",NA,2014,"herg","3"
"10087",NA,2014,"herg","3"
"10088",NA,2014,"herg","3"
"10089",NA,2014,"herg","1"
"10090",NA,2014,"herg","3"
"10091",NA,2014,"herg","2"
"10092","2",2013,"herg","3"
"10093","3",2013,"herg","2"
"10094","4",2013,"herg","3"
"10095","5",2013,"herg","3"
"10096","6",2013,"herg","3"
"10097","7",2013,"herg","2"
"10098","8",2013,"herg","3"
"10099","9",2013,"herg","3"
"10100","10",2013,"herg","3"
"10101","11",2013,"herg","3"
"10102",NA,2013,"herg",NA
"10103","12",2013,"herg","3"
"10104","13",2013,"herg","2"
"10105","15",2013,"herg","2"
"10106","16",2013,"herg","3"
"10107","17",2013,"herg","3"
"10108","18",2013,"herg","3"
"10109","19",2013,"herg","2"
"10110","20",2013,"herg","3"
"10111","21",2013,"herg","1"
"10112","23",2013,"herg","2"
"10113","25",2013,"herg","3"
"10114","26",2013,"herg","3"
"10115","27",2013,"herg","2"
"10116","28",2013,"herg","0"
"10117","29",2013,"herg","3"
"10118","30",2013,"herg","2"
"10119","31",2013,"herg","0"
"10120","32",2013,"herg","2"
"10121","32",2013,"herg","3"
"10122","33",2013,"herg","3"
"10123","34",2013,"herg","3"
"10124","36",2013,"herg","3"
"10125","37",2013,"herg","3"
"10126","38",2013,"herg","3"
"10127","39",2013,"herg","3"
"10128","40",2013,"herg","3"
"10129","41",2013,"herg","3"
"10130","43",2013,"herg","3"
"10131","44",2013,"herg","3"
"10132","45",2013,"herg","3"
"10133","46",2013,"herg","1"
"10134","48",2013,"herg","1"
"10135","49",2013,"herg","3"
"10136","50",2013,"herg","3"
"10137","51",2013,"herg","2"
"10138","52",2013,"herg","3"
"10139","53",2013,"herg","2"
"10140","54",2013,"herg","3"
"10141","55",2013,"herg","3"
"10142","56",2013,"herg","2"
"10143","57",2013,"herg","2"
"10144","58",2013,"herg","3"
"10145","59",2013,"herg","2"
"10146","59",2013,"herg","3"
"10147","60",2013,"herg","3"
"10148","61",2013,"herg","3"
"10149","62",2013,"herg","2"
"10150","63",2013,"herg","2"
"10151","64",2013,"herg","3"
"10152","65",2013,"herg","3"
"10153","66",2013,"herg","3"
"10154","67",2013,"herg","2"
"10155","68",2013,"herg","3"
"10156","69",2013,"herg","1"
"10157","70",2013,"herg","3"
"10158","71",2013,"herg","3"
"10159","72",2013,"herg","1"
"10160","73",2013,"herg","3"
"10161","74",2013,"herg","3"
"10162","75",2013,"herg","3"
"10163","76",2013,"herg","3"
"10164","77",2013,"herg","3"
"10165","78",2013,"herg","3"
"10166","79",2013,"herg","3"
"10167","80",2013,"herg","3"
"10168","81",2013,"herg","3"
"10169","82",2013,"herg","3"
"10170","83",2013,"gbbg","0"
"10171","84",2013,"herg","3"
"10172","85",2013,"herg","3"
"10173","86",2013,"herg","3"
"10174","87",2013,"herg","3"
"10175","88",2013,"herg","3"
"10176","89",2013,"herg","2"
"10177","90",2013,"herg","3"
"10178","92",2013,"herg","3"
"10179","93",2013,"herg","3"
"10180","94",2013,"herg","3"
"10181","95",2013,"herg","3"
"10182","97",2013,"herg","3"
"10183","98",2013,"herg","3"
"10184","99",2013,"herg","3"
"10185","100",2013,"herg","3"
"10186","101",2013,"herg","3"
"10187","102",2013,"herg","2"
"10188","103",2013,"herg","3"
"10189","104",2013,"herg","3"
"10190","105",2013,"herg","3"
"10191","106",2013,"herg","2"
"10192","107",2013,"herg","3"
"10193","108",2013,"herg","2"
"10194","108",2013,"herg","3"
"10195","109",2013,"herg","3"
"10196","110",2013,"herg","1"
"10197","111",2013,"herg","3"
"10198","112",2013,"herg","3"
"10199","113",2013,"herg","0"
"10200","114",2013,"herg","3"
"10201","115",2013,"herg","2"
"10202","116",2013,"herg","3"
"10203","117",2013,"herg","3"
"10204","118",2013,"herg","3"
"10205","119",2013,"herg","2"
"10206","120",2013,"herg","1"
"10207","189",2013,"herg","1"
"10208","201",2013,"herg","2"
"10209","202",2013,"herg","2"
"10210","203",2013,"herg","3"
"10211","204",2013,"herg","3"
"10212","205",2013,"herg","3"
"10213","206",2013,"herg","3"
"10214","207",2013,"herg","2"
"10215","208",2013,"herg","3"
"10216","209",2013,"herg","1"
"10217","210",2013,"herg","3"
"10218","211",2013,"herg","3"
"10219","212",2013,"herg","2"
"10220","213",2013,"herg","3"
"10221","214",2013,"herg","2"
"10222","215",2013,"herg","2"
"10223","216",2013,"herg","3"
"10224","217",2013,"herg","2"
"10225","218",2013,"herg","3"
"10226","219",2013,"herg","2"
"10227","220",2013,"herg","3"
"10228","221",2013,"herg","3"
"10229","222",2013,"herg","3"
"10230","223",2013,"herg","2"
"10231","224",2013,"herg","3"
"10232","224",2013,"herg","3"
"10233","225",2013,"herg","2"
"10234","226",2013,"herg","3"
"10235","228",2013,"herg","3"
"10236","229",2013,"herg","2"
"10237","229",2013,"herg","3"
"10238","230",2013,"herg","2"
"10239","231",2013,"herg","3"
"10240","233",2013,"herg","3"
"10241","234",2013,"herg","3"
"10242","235",2013,"herg","2"
"10243","236",2013,"herg","3"
"10244","236",2013,"herg","2"
"10245","237",2013,"herg","1"
"10246","238",2013,"herg","3"
"10247","239",2013,"herg","3"
"10248","240",2013,"herg","3"
"10249","241",2013,"herg","2"
"10250","242",2013,"herg","3"
"10251","243",2013,"herg","3"
"10252","244",2013,"herg","3"
"10253","245",2013,"herg","3"
"10254","247",2013,"herg","3"
"10255","248",2013,"herg","3"
"10256","249",2013,"herg","1"
"10257","250",2013,"herg","3"
"10258","251",2013,"herg","2"
"10259","252",2013,"herg","3"
"10260","253",2013,"herg","2"
"10261","254",2013,"herg","3"
"10262","255",2013,"herg","3"
"10263","256",2013,"herg","3"
"10264","257",2013,"herg","3"
"10265","258",2013,"herg","3"
"10266","259",2013,"herg","3"
"10267","260",2013,"herg","2"
"10268","261",2013,"herg","2"
"10269","264",2013,"herg","2"
"10270","266",2013,"herg","0"
"10271","267",2013,"herg","2"
"10272","268",2013,"herg","3"
"10273","269",2013,"herg","2"
"10274","271",2013,"herg","1"
"10275","273",2013,"herg","3"
"10276","274",2013,"herg","3"
"10277","275",2013,"herg","3"
"10278","277",2013,"herg","1"
"10279","278",2013,"herg","2"
"10280","279",2013,"herg","3"
"10281","281",2013,"herg","1"
"10282","282",2013,"herg","2"
"10283","282",2013,"herg","3"
"10284","283",2013,"herg","3"
"10285","284",2013,"herg","3"
"10286","285",2013,"herg","3"
"10287","286",2013,"herg","1"
"10288","287",2013,"herg","3"
"10289","289",2013,"herg","2"
"10290","290",2013,"herg","3"
"10291","291",2013,"herg","3"
"10292","292",2013,"herg","3"
"10293","293",2013,"herg","3"
"10294","294",2013,"herg","2"
"10295","295",2013,"herg","3"
"10296","296",2013,"herg","1"
"10297","297",2013,"herg","3"
"10298","299",2013,"herg","3"
"10299","300",2013,"herg","3"
"10300","301",2013,"herg","3"
"10301","302",2013,"herg","3"
"10302","303",2013,"herg","3"
"10303","304",2013,"herg","2"
"10304","305",2013,"herg","0"
"10305","306",2013,"herg","3"
"10306","309",2013,"herg","3"
"10307","310",2013,"herg","3"
"10308","311",2013,"herg","3"
"10309","312",2013,"herg","3"
"10310","314",2013,"herg","3"
"10311","315",2013,"herg","3"
"10312","317",2013,"herg","3"
"10313","319",2013,"herg","3"
"10314","320",2013,"herg","1"
"10315","321",2013,"herg","2"
"10316","322",2013,"herg","3"
"10317","323",2013,"herg","3"
"10318","324",2013,"herg","3"
"10319","325",2013,"herg","3"
"10320","326",2013,"herg","3"
"10321","327",2013,"herg","3"
"10322","328",2013,"herg","2"
"10323","330",2013,"herg","3"
"10324","331",2013,"herg","2"
"10325","332",2013,"herg","3"
"10326","333",2013,"herg","3"
"10327","334",2013,"herg","2"
"10328","336",2013,"herg","3"
"10329","336",2013,"herg","0"
"10330","337",2013,"herg","2"
"10331","338",2013,"herg","2"
"10332","339",2013,"herg","3"
"10333","341",2013,"herg","3"
"10334","342",2013,"herg","1"
"10335","343",2013,"herg","3"
"10336","344",2013,"herg","2"
"10337","345",2013,"herg","2"
"10338","347",2013,"herg","3"
"10339","349",2013,"herg","1"
"10340","350",2013,"herg","3"
"10341","352",2013,"herg","3"
"10342","353",2013,"herg","3"
"10343","354",2013,"herg","3"
"10344","356",2013,"herg","3"
"10345","357",2013,"herg","2"
"10346","358",2013,"herg","0"
"10347","359",2013,"herg","2"
"10348","360",2013,"herg","3"
"10349","361",2013,"herg","2"
"10350","362",2013,"herg","3"
"10351","364",2013,"herg","3"
"10352","365",2013,"herg","3"
"10353","366",2013,"herg","3"
"10354","366",2013,"herg","2"
"10355","368",2013,"herg","3"
"10356","369",2013,"herg","3"
"10357","370",2013,"herg","3"
"10358","371",2013,"herg","2"
"10359","374",2013,"herg","3"
"10360","374",2013,"herg","1"
"10361","375",2013,"herg","3"
"10362","376",2013,"herg","3"
"10363","377",2013,"herg","3"
"10364","379",2013,"herg","3"
"10365","383",2013,"herg","1"
"10366","384",2013,"herg","3"
"10367","385",2013,"herg","3"
"10368","386",2013,"herg","2"
"10369","389",2013,"herg","3"
"10370","390",2013,"herg","3"
"10371","390",2013,"herg","1"
"10372","391",2013,"herg","3"
"10373","392",2013,"herg","3"
"10374","392",2013,"herg","2"
"10375","393",2013,"herg","3"
"10376","394",2013,"herg","1"
"10377","395",2013,"herg","3"
"10378","395",2013,"herg","1"
"10379","396",2013,"herg","3"
"10380","396",2013,"herg","2"
"10381","398",2013,"herg","3"
"10382","399",2013,"herg","3"
"10383","400",2013,"herg","3"
"10384","401",2013,"herg","3"
"10385","402",2013,"herg","3"
"10386","403",2013,"herg","3"
"10387","403",2013,"herg","2"
"10388","404",2013,"herg","3"
"10389","405",2013,"herg","2"
"10390","406",2013,"herg","3"
"10391","407",2013,"herg","3"
"10392","409",2013,"herg","3"
"10393","411",2013,"herg","3"
"10394","412",2013,"herg","3"
"10395","414",2013,"herg","2"
"10396","415",2013,"herg","2"
"10397","417",2013,"herg","3"
"10398","418",2013,"herg","0"
"10399","419",2013,"herg","3"
"10400","420",2013,"herg","3"
"10401","422",2013,"herg","3"
"10402","424",2013,"herg","2"
"10403","425",2013,"herg","2"
"10404","426",2013,"herg","3"
"10405","427",2013,"herg","3"
"10406","428",2013,"herg","3"
"10407","429",2013,"herg","3"
"10408","429",2013,"herg","3"
"10409","430",2013,"herg","3"
"10410","431",2013,"herg","2"
"10411","432",2013,"herg","3"
"10412","433",2013,"herg","3"
"10413","434",2013,"herg","3"
"10414","435",2013,"herg","2"
"10415","436",2013,"herg","2"
"10416","436",2013,"herg","1"
"10417","437",2013,"herg","2"
"10418","438",2013,"herg","3"
"10419","439",2013,"herg","3"
"10420","440",2013,"herg","3"
"10421","441",2013,"herg","3"
"10422","442",2013,"herg","3"
"10423","443",2013,"herg","3"
"10424","447",2013,"herg","1"
"10425","448",2013,"herg","3"
"10426","450",2013,"herg","3"
"10427","452",2013,"herg","3"
"10428","453",2013,"herg","3"
"10429","455",2013,"herg","1"
"10430","457",2013,"herg","3"
"10431","458",2013,"herg","3"
"10432","459",2013,"herg","3"
"10433","462",2013,"herg","3"
"10434","464",2013,"herg","1"
"10435","465",2013,"herg","3"
"10436","466",2013,"herg","3"
"10437","467",2013,"herg","1"
"10438","468",2013,"herg","3"
"10439","469",2013,"herg","3"
"10440","470",2013,"herg","3"
"10441","472",2013,"herg","3"
"10442","476",2013,"herg","3"
"10443","477",2013,"herg","3"
"10444","479",2013,"herg","3"
"10445","479",2013,"herg","3"
"10446","481",2013,"herg","3"
"10447","482",2013,"herg","3"
"10448","484",2013,"herg","3"
"10449","486",2013,"herg","3"
"10450","488",2013,"herg","3"
"10451","489",2013,"herg","1"
"10452","492",2013,"herg","2"
"10453","493",2013,"herg","2"
"10454","494",2013,"herg","2"
"10455","495",2013,"herg","3"
"10456","497",2013,"herg","3"
"10457","499",2013,"herg","2"
"10458","500",2013,"herg","3"
"10459","501",2013,"herg","3"
"10460","502",2013,"herg","3"
"10461","508",2013,"herg","2"
"10462","509",2013,"herg","2"
"10463","510",2013,"herg","3"
"10464","512",2013,"herg","2"
"10465","513",2013,"herg","3"
"10466","514",2013,"herg","3"
"10467","516",2013,"herg","3"
"10468","519",2013,"herg","3"
"10469","520",2013,"herg","3"
"10470","522",2013,"herg","1"
"10471","523",2013,"herg","3"
"10472","524",2013,"herg","3"
"10473","526",2013,"herg","3"
"10474","528",2013,"herg","3"
"10475","529",2013,"herg","2"
"10476","530",2013,"herg","3"
"10477","531",2013,"herg","1"
"10478","533",2013,"herg","1"
"10479","534",2013,"herg","3"
"10480","535",2013,"herg","3"
"10481","536",2013,"herg","2"
"10482","537",2013,"herg","2"
"10483","538",2013,"herg","2"
"10484","539",2013,"herg","3"
"10485","540",2013,"herg","3"
"10486","541",2013,"herg","3"
"10487","542",2013,"herg","3"
"10488","543",2013,"herg","3"
"10489","544",2013,"herg","2"
"10490","546",2013,"herg","3"
"10491","547",2013,"herg","3"
"10492","548",2013,"herg","1"
"10493","549",2013,"herg","3"
"10494","550",2013,"herg","1"
"10495","551",2013,"herg","3"
"10496","553",2013,"herg","2"
"10497","554",2013,"herg","3"
"10498","555",2013,"herg","3"
"10499","556",2013,"herg","1"
"10500","558",2013,"herg","3"
"10501","560",2013,"herg","3"
"10502","561",2013,"herg","3"
"10503","562",2013,"herg","3"
"10504","562",2013,"herg","3"
"10505","563",2013,"herg","3"
"10506","564",2013,"herg","3"
"10507","565",2013,"herg","3"
"10508","567",2013,"herg","3"
"10509","568",2013,"herg","3"
"10510","569",2013,"herg","2"
"10511","571",2013,"herg","2"
"10512","572",2013,"herg","2"
"10513","573",2013,"herg","2"
"10514","574",2013,"herg","3"
"10515","575",2013,"herg","1"
"10516","576",2013,"herg","3"
"10517","577",2013,"herg","2"
"10518","578",2013,"herg","3"
"10519","578",2013,"herg","3"
"10520","579",2013,"herg","2"
"10521","580",2013,"herg","2"
"10522","581",2013,"herg","3"
"10523","583",2013,"herg","3"
"10524","585",2013,"herg","2"
"10525","586",2013,"herg","1"
"10526","587",2013,"herg","3"
"10527","588",2013,"herg","3"
"10528","593",2013,"herg","3"
"10529","594",2013,"herg","2"
"10530","596",2013,"herg","3"
"10531","597",2013,"herg","3"
"10532","598",2013,"herg","2"
"10533","599",2013,"herg","3"
"10534","600",2013,"herg","3"
"10535","602",2013,"herg","3"
"10536","604",2013,"herg","3"
"10537","605",2013,"herg","3"
"10538","620",2013,"herg","3"
"10539","637",2013,"herg","3"
"10540","640",2013,"herg","1"
"10541","641",2013,"herg","3"
"10542","643",2013,"herg","3"
"10543","647",2013,"herg","3"
"10544","648",2013,"herg","2"
"10545","651",2013,"herg","3"
"10546","652",2013,"herg","3"
"10547","656",2013,"herg","3"
"10548","658",2013,"herg","3"
"10549","661",2013,"herg","3"
"10550","662",2013,"herg","3"
"10551","663",2013,"herg","3"
"10552","664",2013,"herg","2"
"10553","665",2013,"herg","3"
"10554","667",2013,"herg","3"
"10555","669",2013,"herg","3"
"10556","670",2013,"herg","3"
"10557","702",2013,"gbbg","3"
"10558","706",2013,"gbbg","2"
"10559","707",2013,"gbbg","3"
"10560","710",2013,"gbbg","0"
"10561","712",2013,"herg","1"
"10562","715",2013,"gbbg","3"
"10563","716",2013,"gbbg","3"
"10564","717",2013,"gbbg","2"
"10565","723",2013,"herg","3"
"10566","724",2013,"gbbg",NA
"10567","727",2013,"gbbg","3"
"10568","728",2013,"gbbg","3"
"10569","729",2013,"gbbg","3"
"10570","730",2013,"gbbg","3"
"10571","731",2013,"gbbg","1"
"10572","737",2013,"gbbg","2"
"10573","743",2013,"gbbg","3"
"10574","747",2013,"gbbg","1"
"10575","748",2013,"gbbg","3"
"10576","749",2013,"gbbg","3"
"10577","751",2013,"herg","3"
"10578","752",2013,"gbbg","3"
"10579","754",2013,"gbbg","3"
"10580","762",2013,"gbbg","3"
"10581","765",2013,"gbbg","3"
"10582","768",2013,"gbbg","3"
"10583","917",2013,"herg","3"
"10584","96/35",2013,"herg","3"
"10585",NA,2013,"coei","5"
"10586",NA,2013,"coei","4"
"10587",NA,2013,"coei","4"
"10588",NA,2013,"herg","3"
"10589",NA,2013,"herg","2"
"10590",NA,2013,"herg","3"
"10591",NA,2013,"herg","2"
"10592",NA,2013,"herg","3"
"10593",NA,2013,"herg","3"
"10594",NA,2013,"herg","2"
"10595",NA,2013,"herg","3"
"10596",NA,2013,"herg","3"
"10597",NA,2013,"herg","3"
"10598",NA,2013,"herg","1"
"10599",NA,2013,"herg","3"
"10600",NA,2013,"herg","3"
"10601",NA,2013,"herg","3"
"10602",NA,2013,"herg","3"
"10603",NA,2013,"herg","3"
"10604",NA,2013,"herg","3"
"10605",NA,2013,"herg","2"
"10606",NA,2013,"herg","3"
"10607",NA,2013,"herg","3"
"10608",NA,2013,"herg","3"
"10609",NA,2013,"herg","3"
"10610",NA,2013,"herg","3"
"10611",NA,2013,"herg","1"
"10612",NA,2013,"herg","3"
"10613",NA,2013,"herg","3"
"10614",NA,2013,"herg","2"
"10615",NA,2013,"herg","3"
"10616",NA,2013,"herg","3"
"10617",NA,2013,"herg","1"
"10618",NA,2013,"herg","2"
"10619",NA,2013,"herg","2"
"10620",NA,2013,"herg","3"
"10621",NA,2013,"herg","2"
"10622",NA,2013,"herg","2"
"10623",NA,2013,"herg","1"
"10624",NA,2013,"herg","3"
"10625",NA,2013,"herg","3"
"10626",NA,2013,"herg","1"
"10627",NA,2013,"herg","3"
"10628",NA,2013,"herg","2"
"10629",NA,2013,"herg","2"
"10630",NA,2013,"herg","2"
"10631",NA,2013,"herg","3"
"10632",NA,2013,"herg","3"
"10633",NA,2013,"herg","3"
"10634",NA,2013,"herg","1"
"10635",NA,2013,"herg","2"
"10636",NA,2013,"herg","3"
"10637",NA,2013,"herg","2"
"10638",NA,2013,"herg","3"
"10639",NA,2013,"herg","2"
"10640",NA,2013,"herg","3"
"10641",NA,2013,"herg","3"
"10642",NA,2013,"herg","2"
"10643",NA,2013,"herg","3"
"10644",NA,2013,"herg","2"
"10645",NA,2013,"herg","3"
"10646",NA,2013,"herg","3"
"10647",NA,2013,"herg","3"
"10648",NA,2013,"herg","3"
"10649",NA,2013,"herg","2"
"10650",NA,2013,"herg","3"
"10651",NA,2013,"herg","2"
"10652",NA,2013,"herg","3"
"10653",NA,2013,"herg","3"
"10654",NA,2013,"herg","3"
"10655",NA,2013,"herg","3"
"10656",NA,2013,"herg","3"
"10657",NA,2013,"herg","3"
"10658",NA,2013,"herg","3"
"10659",NA,2013,"herg","3"
"10660",NA,2013,"herg","3"
"10661",NA,2013,"herg","3"
"10662",NA,2013,"herg","2"
"10663",NA,2013,"herg","3"
"10664",NA,2013,"herg","2"
"10665",NA,2013,"herg","3"
"10666",NA,2013,"herg","3"
"10667",NA,2013,"herg","3"
"10668",NA,2013,"herg","3"
"10669",NA,2013,"herg","3"
"10670",NA,2013,"herg","3"
"10671",NA,2013,"herg","3"
"10672",NA,2013,"herg","3"
"10673",NA,2013,"herg","3"
"10674",NA,2013,"herg","3"
"10675",NA,2013,"herg","2"
"10676",NA,2013,"herg","3"
"10677",NA,2013,"herg","2"
"10678",NA,2013,"herg","3"
"10679",NA,2013,"herg","1"
"10680",NA,2013,"herg","3"
"10681",NA,2013,"herg","3"
"10682",NA,2013,"herg","2"
"10683",NA,2013,"herg","3"
"10684",NA,2013,"herg","3"
"10685",NA,2013,"herg","3"
"10686",NA,2013,"herg","3"
"10687",NA,2013,"herg","3"
"10688",NA,2013,"herg","3"
"10689",NA,2013,"herg","3"
"10690",NA,2013,"herg","2"
"10691",NA,2013,"herg","2"
"10692",NA,2013,"herg","3"
"10693",NA,2013,"herg","3"
"10694",NA,2013,"herg","1"
"10695",NA,2013,"herg","3"
"10696",NA,2013,"herg","3"
"10697",NA,2013,"herg","3"
"10698",NA,2013,"herg","3"
"10699",NA,2013,"herg","3"
"10700",NA,2013,"herg","3"
"10701",NA,2013,"herg","3"
"10702",NA,2013,"herg","3"
"10703",NA,2013,"herg","3"
"10704",NA,2013,"herg","3"
"10705",NA,2013,"herg","3"
"10706",NA,2013,"herg","3"
"10707",NA,2013,"herg","3"
"10708",NA,2013,"herg","3"
"10709",NA,2013,"herg","3"
"10710",NA,2013,"herg","3"
"10711",NA,2013,"herg","3"
"10712",NA,2013,"herg","3"
"10713",NA,2013,"herg","3"
"10714",NA,2013,"herg","3"
"10715",NA,2013,"herg","3"
"10716",NA,2013,"herg","3"
"10717",NA,2013,"herg","3"
"10718",NA,2013,"herg","3"
"10719",NA,2013,"herg","3"
"10720",NA,2013,"herg","3"
"10721",NA,2013,"herg","3"
"10722",NA,2013,"herg","1"
"10723",NA,2013,"herg","1"
"10724",NA,2013,"herg","3"
"10725",NA,2013,"herg","2"
"10726",NA,2013,"herg","3"
"10727",NA,2013,"herg","3"
"10728",NA,2013,"herg","2"
"10729",NA,2013,"herg","2"
"10730",NA,2013,"herg","3"
"10731",NA,2013,"herg","3"
"10732",NA,2013,"herg","3"
"10733",NA,2013,"herg","3"
"10734",NA,2013,"herg","2"
"10735",NA,2013,"herg","2"
"10736",NA,2013,"herg","3"
"10737",NA,2013,"herg","2"
"10738",NA,2013,"herg","3"
"10739",NA,2013,"herg","3"
"10740",NA,2013,"herg","3"
"10741",NA,2013,"herg","3"
"10742",NA,2013,"herg","1"
"10743",NA,2013,"herg","2"
"10744",NA,2013,"herg","2"
"10745",NA,2013,"herg","2"
"10746",NA,2013,"herg","2"
"10747",NA,2013,"herg","3"
"10748",NA,2013,"herg","2"
"10749",NA,2013,"herg","3"
"10750",NA,2013,"herg","1"
"10751",NA,2013,"herg","3"
"10752",NA,2013,"herg","2"
"10753",NA,2013,"herg","3"
"10754",NA,2013,"herg","3"
"10755",NA,2013,"herg","2"
"10756",NA,2013,"herg","3"
"10757",NA,2013,"herg","2"
"10758",NA,2013,"herg","3"
"10759",NA,2013,"herg","3"
"10760",NA,2013,"herg","2"
"10761",NA,2013,"herg","3"
"10762",NA,2013,"herg","2"
"10763",NA,2013,"herg","3"
"10764",NA,2013,"herg","2"
"10765",NA,2013,"herg","3"
"10766",NA,2013,"herg","2"
"10767",NA,2013,"herg","3"
"10768",NA,2013,"herg","1"
"10769",NA,2013,"herg","2"
"10770",NA,2013,"herg","2"
"10771",NA,2013,"herg","1"
"10772",NA,2013,"herg","3"
"10773",NA,2013,"herg","3"
"10774",NA,2013,"herg","3"
"10775",NA,2013,"herg","2"
"10776",NA,2013,"herg","3"
"10777",NA,2013,"herg","4"
"10778",NA,2013,"herg","2"
"10779",NA,2013,"herg","3"
"10780",NA,2013,"herg","3"
"10781",NA,2013,"herg","3"
"10782",NA,2013,"herg","2"
"10783",NA,2013,"herg","3"
"10784",NA,2013,"herg","1"
"10785",NA,2013,"herg","1"
"10786",NA,2013,"herg","3"
"10787",NA,2013,"herg","2"
"10788",NA,2013,"herg","1"
"10789",NA,2013,"herg","1"
"10790",NA,2013,"herg","3"
"10791",NA,2013,"herg","3"
"10792",NA,2013,"herg","3"
"10793",NA,2013,"herg","3"
"10794",NA,2013,"herg","3"
"10795",NA,2013,"herg","3"
"10796",NA,2013,"herg","2"
"10797",NA,2013,"herg","1"
"10798",NA,2013,"herg","3"
"10799",NA,2013,"herg","3"
"10800",NA,2013,"herg","2"
"10801",NA,2013,"herg","2"
"10802",NA,2013,"herg","2"
"10803",NA,2013,"herg","3"
"10804",NA,2013,"herg","3"
"10805",NA,2013,"herg","1"
"10806",NA,2013,"herg","2"
"10807",NA,2013,"herg","3"
"10808",NA,2013,"herg","3"
"10809",NA,2013,"herg","3"
"10810",NA,2013,"herg","3"
"10811",NA,2013,"herg","3"
"10812",NA,2013,"herg","3"
"10813",NA,2013,"herg","3"
"10814",NA,2013,"herg","2"
"10815",NA,2013,"herg","3"
"10816",NA,2013,"herg","2"
"10817",NA,2013,"herg","2"
"10818",NA,2013,"herg","3"
"10819",NA,2013,"herg","2"
"10820",NA,2013,"herg","2"
"10821",NA,2013,"herg","3"
"10822",NA,2013,"herg","3"
"10823",NA,2013,"herg","3"
"10824",NA,2013,"herg","3"
"10825",NA,2013,"herg","3"
"10826",NA,2013,"herg","2"
"10827",NA,2013,"herg","3"
"10828",NA,2013,"herg","3"
"10829",NA,2013,"herg","3"
"10830",NA,2013,"herg","3"
"10831",NA,2013,"herg","2"
"10832",NA,2013,"herg","3"
"10833",NA,2013,"herg","3"
"10834",NA,2013,"herg","2"
"10835",NA,2013,"herg","3"
"10836",NA,2013,"herg","3"
"10837",NA,2013,"herg","3"
"10838",NA,2013,"herg","1"
"10839",NA,2013,"herg","3"
"10840",NA,2013,"herg","3"
"10841",NA,2013,"herg","3"
"10842",NA,2013,"herg","3"
"10843",NA,2013,"herg","3"
"10844",NA,2013,"herg","3"
"10845",NA,2013,"herg","3"
"10846",NA,2013,"herg","3"
"10847",NA,2013,"herg","3"
"10848",NA,2013,"herg","2"
"10849",NA,2013,"herg","2"
"10850",NA,2013,"herg","2"
"10851",NA,2013,"herg","3"
"10852",NA,2013,"herg","3"
"10853",NA,2013,"herg","1"
"10854",NA,2013,"herg","3"
"10855",NA,2013,"herg","2"
"10856",NA,2013,"herg","1"
"10857",NA,2013,"herg","2"
"10858",NA,2013,"herg","3"
"10859",NA,2013,"herg","3"
"10860",NA,2013,"herg","3"
"10861",NA,2013,"herg","2"
"10862",NA,2013,"herg","3"
"10863",NA,2013,"herg","3"
"10864",NA,2013,"herg","3"
"10865",NA,2013,"herg","3"
"10866",NA,2013,"herg","3"
"10867",NA,2013,"herg","3"
"10868",NA,2013,"herg","3"
"10869",NA,2013,"herg","2"
"10870",NA,2013,"herg","3"
"10871",NA,2013,"herg","2"
"10872",NA,2013,"herg","3"
"10873",NA,2013,"herg","3"
"10874",NA,2013,"herg","3"
"10875",NA,2013,"herg","3"
"10876",NA,2013,"herg","1"
"10877",NA,2013,"herg","3"
"10878",NA,2013,"herg","3"
"10879",NA,2013,"herg","2"
"10880",NA,2013,"herg","3"
"10881",NA,2013,"herg","3"
"10882",NA,2013,"herg","3"
"10883",NA,2013,"herg","3"
"10884",NA,2013,"herg","3"
"10885",NA,2013,"herg","3"
"10886",NA,2013,"herg","3"
"10887",NA,2013,"herg","3"
"10888",NA,2013,"herg","3"
"10889",NA,2013,"herg","3"
"10890",NA,2013,"herg","3"
"10891",NA,2013,"herg","3"
"10892",NA,2013,"herg","3"
"10893",NA,2013,"herg","2"
"10894",NA,2013,"herg","3"
"10895",NA,2013,"herg","3"
"10896",NA,2013,"herg","3"
"10897",NA,2013,"herg","3"
"10898",NA,2013,"herg","2"
"10899",NA,2013,"herg","3"
"10900",NA,2013,"herg","3"
"10901",NA,2013,"herg","3"
"10902",NA,2013,"herg","3"
"10903",NA,2013,"herg","3"
"10904",NA,2013,"herg","2"
"10905",NA,2013,"herg","1"
"10906",NA,2013,"herg","3"
"10907",NA,2013,"herg","3"
"10908",NA,2013,"herg","3"
"10909",NA,2013,"herg","3"
"10910",NA,2013,"herg","2"
"10911",NA,2013,"herg","3"
"10912",NA,2013,"herg","1"
"10913",NA,2013,"herg","1"
"10914",NA,2013,"herg","3"
"10915",NA,2013,"herg","3"
"10916",NA,2013,"herg","3"
"10917",NA,2013,"herg","1"
"10918",NA,2013,"herg","3"
"10919",NA,2013,"herg","3"
"10920",NA,2013,"herg","2"
"10921",NA,2013,"herg","3"
"10922",NA,2013,"herg","3"
"10923",NA,2013,"herg","1"
"10924",NA,2013,"herg","3"
"10925",NA,2013,"herg","3"
"10926",NA,2013,"herg","3"
