"","flag","clutch","year","species"
"901",NA,3,"2013","herg"
"902",NA,3,"2013","herg"
"903",NA,3,"2013","herg"
"904",NA,3,"2013","herg"
"905",NA,3,"2013","herg"
"906",NA,3,"2013","herg"
"907",NA,2,"2013","herg"
"908",NA,2,"2013","herg"
"909",NA,3,"2013","herg"
"910",NA,3,"2013","herg"
"911",NA,3,"2013","herg"
"912",NA,3,"2013","herg"
"913",NA,1,"2013","herg"
"914",NA,3,"2013","herg"
"915",NA,2,"2013","herg"
"916",NA,3,"2013","herg"
"917",NA,1,"2013","herg"
"918",NA,1,"2013","herg"
"919",NA,3,"2013","herg"
"920",NA,3,"2013","herg"
"921",NA,3,"2013","herg"
"922",NA,1,"2013","herg"
"923",NA,3,"2013","herg"
"924",NA,3,"2013","herg"
"925",NA,1,"2013","herg"
"926",NA,3,"2013","herg"
"927",NA,3,"2013","herg"
"928",NA,3,"2013","herg"
"929",NA,3,"2013","herg"
"930",NA,3,"2013","herg"
"931",NA,3,"2013","herg"
"932",NA,3,"2013","herg"
"933",NA,3,"2013","herg"
"934",NA,2,"2013","herg"
"935",NA,3,"2013","herg"
"936",NA,1,"2013","herg"
"937",NA,3,"2013","herg"
"938",NA,3,"2013","herg"
"939",NA,2,"2013","herg"
"940",NA,1,"2013","herg"
"941",NA,2,"2013","herg"
"942",NA,2,"2013","herg"
"943",NA,2,"2013","herg"
"944",NA,1,"2013","herg"
"945",NA,3,"2013","herg"
"946",NA,2,"2013","herg"
"947",NA,3,"2013","herg"
"948",NA,3,"2013","herg"
"949",NA,2,"2013","herg"
"950",NA,2,"2013","herg"
"951",NA,1,"2013","herg"
"952",NA,3,"2013","herg"
"953",NA,3,"2013","herg"
"954",NA,1,"2013","herg"
"955",NA,3,"2013","herg"
"956",NA,3,"2013","herg"
"957",NA,3,"2013","herg"
"958",NA,3,"2013","herg"
"959",NA,3,"2013","herg"
"960",NA,3,"2013","herg"
"961",NA,3,"2013","herg"
"962",NA,3,"2013","herg"
"963",NA,3,"2013","herg"
"964",NA,3,"2013","herg"
"965",NA,3,"2013","herg"
"966",NA,3,"2013","herg"
"967",NA,3,"2013","herg"
"968",NA,2,"2013","herg"
"969",NA,3,"2013","herg"
"970",NA,2,"2013","herg"
"971",NA,2,"2013","herg"
"972",NA,3,"2013","herg"
"973",NA,3,"2013","herg"
"974",NA,1,"2013","herg"
"975",NA,3,"2013","herg"
"976",NA,1,"2013","herg"
"977",NA,3,"2013","herg"
"978",NA,3,"2013","herg"
"979",NA,3,"2013","herg"
"980",NA,3,"2013","herg"
"981",NA,3,"2013","herg"
"982",NA,3,"2013","herg"
"983",NA,3,"2013","herg"
"984",NA,3,"2013","herg"
"985",NA,3,"2013","herg"
"986",NA,2,"2013","herg"
"987",NA,3,"2013","herg"
"988",NA,3,"2013","herg"
"989",NA,3,"2013","herg"
"990",NA,1,"2013","herg"
"991",NA,3,"2013","herg"
"992",NA,3,"2013","herg"
"993",NA,3,"2013","herg"
"994",NA,3,"2013","herg"
"995",NA,3,"2013","herg"
"996",NA,3,"2013","herg"
"997",NA,3,"2013","herg"
"998",NA,3,"2013","herg"
"999",NA,3,"2013","herg"
"1000",NA,3,"2013","herg"
"1001",NA,2,"2013","herg"
"1002",NA,3,"2013","herg"
"1003",NA,3,"2013","herg"
"1004",NA,3,"2013","herg"
"1005",NA,2,"2013","herg"
"1006",NA,3,"2013","herg"
"1007",NA,2,"2013","herg"
"1008",NA,3,"2013","herg"
"1009",NA,3,"2013","herg"
"1010",NA,2,"2013","herg"
"1011",NA,3,"2013","herg"
"1012",NA,1,"2013","herg"
