"","flag","clutch","year","location","species"
"540",NA,1,"1999","Just east of Borovsky's along berm (John's)","herg"
"541",NA,3,"1999","Just east of Borovsky's along berm (John's)","herg"
"542",NA,2,"1999","Just east of Borovsky's along berm (John's)","herg"
"543",NA,2,"1999","Just east of Borovsky's along berm (John's)","herg"
"544",NA,3,"1999","Just east of Borovsky's along berm (John's)","herg"
"545",20,3,"1999","Just east of Borovsky's along berm (John's)","herg"
"546",NA,3,"1999","Just east of Borovsky's along berm (John's)","herg"
"547",NA,3,"1999","Just east of Borovsky's along berm (John's)","herg"
"548",NA,3,"1999","Just east of Borovsky's along berm (John's)","herg"
"549",NA,3,"1999","Just east of Borovsky's along berm (John's)","herg"
"550",NA,2,"1999","Just east of Borovsky's along berm (John's)","herg"
"551",NA,1,"1999","Just east of Borovsky's along berm (John's)","herg"
"552",NA,3,"1999","Just east of Borovsky's along berm (John's)","herg"
"553",NA,3,"1999","Just east of Borovsky's along berm (John's)","herg"
"554",NA,2,"1999","Just east of Borovsky's along berm (John's)","herg"
"555",30,3,"1999","Just east of Borovsky's along berm (John's)","herg"
"556",NA,2,"1999","Just east of Borovsky's along berm (John's)","herg"
"557",NA,3,"1999","Just east of Borovsky's along berm (John's)","herg"
"558",NA,3,"1999","Just east of Borovsky's along berm (John's)","herg"
"559",NA,3,"1999","Just east of Borovsky's along berm (John's)","herg"
"560",NA,3,"1999","Just east of Borovsky's along berm (John's)","herg"
"561",NA,3,"1999","Just east of Borovsky's along berm (John's)","herg"
"562",NA,3,"1999","Just east of Borovsky's along berm (John's)","herg"
"563",NA,3,"1999","Just east of Borovsky's along berm (John's)","herg"
"564",NA,3,"1999","Just east of Borovsky's along berm (John's)","herg"
"565",40,1,"1999","Just east of Borovsky's along berm (John's)","herg"
"566",NA,2,"1999","Just east of Borovsky's along berm (John's)","herg"
"567",NA,3,"1999","Just east of Borovsky's along berm (John's)","herg"
"568",NA,3,"1999","Just east of Borovsky's along berm (John's)","herg"
"569",NA,2,"1999","Just east of Borovsky's along berm (John's)","herg"
"570",NA,3,"1999","Just east of Borovsky's along berm (John's)","herg"
"571",NA,3,"1999","Just east of Borovsky's along berm (John's)","herg"
"572",NA,3,"1999","Just east of Borovsky's along berm (John's)","herg"
"573",NA,3,"1999","Just east of Borovsky's along berm (John's)","herg"
"574",NA,3,"1999","Just east of Borovsky's along berm (John's)","herg"
"575",50,2,"1999","Just east of Borovsky's along berm (John's)","herg"
"576",NA,1,"1999","Just east of Borovsky's along berm (John's)","herg"
"577",NA,NA,"1999",NA,"herg"
"578",1,2,"1999","east of log cabin to borovsky","herg"
"579",NA,3,"1999","east of log cabin to borovsky","herg"
"580",NA,3,"1999","east of log cabin to borovsky","herg"
"581",NA,3,"1999","east of log cabin to borovsky","herg"
"582",NA,3,"1999","east of log cabin to borovsky","herg"
"583",NA,2,"1999","east of log cabin to borovsky","herg"
"584",NA,3,"1999","east of log cabin to borovsky","herg"
"585",NA,3,"1999","east of log cabin to borovsky","herg"
"586",NA,3,"1999","east of log cabin to borovsky","herg"
"587",10,3,"1999","east of log cabin to borovsky","herg"
"588",NA,2,"1999","east of log cabin to borovsky","herg"
"589",NA,3,"1999","east of log cabin to borovsky","herg"
"590",NA,3,"1999","east of log cabin to borovsky","herg"
"591",NA,2,"1999","east of log cabin to borovsky","herg"
"592",NA,3,"1999","east of log cabin to borovsky","herg"
"593",NA,3,"1999","east of log cabin to borovsky","herg"
"594",NA,3,"1999","east of log cabin to borovsky","herg"
"595",NA,2,"1999","east of log cabin to borovsky","herg"
"596",NA,3,"1999","east of log cabin to borovsky","herg"
"597",20,3,"1999","east of log cabin to borovsky","herg"
"598",NA,3,"1999","east of log cabin to borovsky","herg"
"599",NA,3,"1999","east of log cabin to borovsky","herg"
"600",NA,3,"1999","east of log cabin to borovsky","herg"
"601",NA,3,"1999","east of log cabin to borovsky","herg"
"602",NA,3,"1999","east of log cabin to borovsky","herg"
"603",NA,3,"1999","east of log cabin to borovsky","herg"
"604",NA,2,"1999","east of log cabin to borovsky","herg"
"605",NA,3,"1999","east of log cabin to borovsky","herg"
"606",NA,2,"1999","east of log cabin to borovsky","herg"
"607",30,3,"1999","east of log cabin to borovsky","herg"
"608",NA,3,"1999","east of log cabin to borovsky","herg"
"609",NA,2,"1999","east of log cabin to borovsky","herg"
"610",NA,3,"1999","east of log cabin to borovsky","herg"
"611",NA,2,"1999","east of log cabin to borovsky","herg"
"612",NA,2,"1999","east of log cabin to borovsky","herg"
"613",NA,3,"1999","east of log cabin to borovsky","herg"
"614",NA,3,"1999","east of log cabin to borovsky","herg"
"615",NA,2,"1999","east of log cabin to borovsky","herg"
"616",NA,1,"1999","east of log cabin to borovsky","herg"
"617",40,3,"1999","east of log cabin to borovsky","herg"
"618",NA,2,"1999","east of log cabin to borovsky","herg"
"619",NA,3,"1999","east of log cabin to borovsky","herg"
"620",NA,3,"1999","east of log cabin to borovsky","herg"
"621",NA,3,"1999","east of log cabin to borovsky","herg"
"622",NA,3,"1999","east of log cabin to borovsky","herg"
"623",NA,1,"1999","east of log cabin to borovsky","herg"
"624",NA,3,"1999","east of log cabin to borovsky","herg"
"625",NA,2,"1999","east of log cabin to borovsky","herg"
"626",NA,3,"1999","east of log cabin to borovsky","herg"
"627",50,3,"1999","east of log cabin to borovsky","herg"
"628",NA,1,"1999","east of log cabin to borovsky","herg"
"629",NA,3,"1999","east of log cabin to borovsky","herg"
"630",NA,2,"1999","east of log cabin to borovsky","herg"
"631",NA,3,"1999","east of log cabin to borovsky","herg"
"632",NA,1,"1999","east of log cabin to borovsky","herg"
"633",NA,2,"1999","east of log cabin to borovsky","herg"
"634",NA,3,"1999","east of log cabin to borovsky","herg"
"635",NA,3,"1999","east of log cabin to borovsky","herg"
"636",NA,3,"1999","east of log cabin to borovsky","herg"
"637",60,2,"1999","east of log cabin to borovsky","herg"
"638",NA,3,"1999","east of log cabin to borovsky","herg"
"639",NA,3,"1999","east of log cabin to borovsky","herg"
"640",NA,1,"1999","east of log cabin to borovsky","herg"
"641",NA,3,"1999","east of log cabin to borovsky","herg"
"642",NA,2,"1999","east of log cabin to borovsky","herg"
"643",NA,3,"1999","east of log cabin to borovsky","herg"
"644",NA,2,"1999","east of log cabin to borovsky","herg"
"645",NA,3,"1999","east of log cabin to borovsky","herg"
"646",NA,3,"1999","east of log cabin to borovsky","herg"
"647",70,1,"1999","east of log cabin to borovsky","herg"
"648",NA,3,"1999","east of log cabin to borovsky","herg"
"649",NA,2,"1999","east of log cabin to borovsky","herg"
"650",NA,2,"1999","east of log cabin to borovsky","herg"
"651",NA,2,"1999","east of log cabin to borovsky","herg"
"652",NA,2,"1999","east of log cabin to borovsky","herg"
"653",NA,3,"1999","east of log cabin to borovsky","herg"
"654",NA,2,"1999","east of log cabin to borovsky","herg"
"655",NA,3,"1999","east of log cabin to borovsky","herg"
"656",NA,3,"1999","east of log cabin to borovsky","herg"
"657",80,3,"1999","east of log cabin to borovsky","herg"
"658",NA,3,"1999","east of log cabin to borovsky","herg"
"659",NA,3,"1999","east of log cabin to borovsky","herg"
"660",NA,3,"1999","east of log cabin to borovsky","herg"
"661",NA,3,"1999","east of log cabin to borovsky","herg"
"662",NA,3,"1999","east of log cabin to borovsky","herg"
"663",NA,2,"1999","east of log cabin to borovsky","herg"
