"","date","species","count","notes","year"
"1290",2010-07-02,"puffin",2,"3 ARTE, 2 ATPU, 5 RAZO",2010
"1291",2010-07-02,"ternsp",3,"3 ARTE, 2 ATPU, 5 RAZO",2010
"1292",2010-07-02,"razo",5,"3 ARTE, 2 ATPU, 5 RAZO",2010
"1293",2010-07-03,"herg",185,"2 RAZO, 1 ATPU, 3 DCCO",2010
"1294",2010-07-03,"gbbg",30,"2 RAZO, 1 ATPU, 3 DCCO",2010
"1295",2010-07-03,"coei_ad",45,"2 RAZO, 1 ATPU, 3 DCCO",2010
"1296",2010-07-03,"coei_ju",9,"2 RAZO, 1 ATPU, 3 DCCO",2010
"1297",2010-07-03,"blgu",179,"2 RAZO, 1 ATPU, 3 DCCO",2010
"1298",2010-07-03,"puffin",1,"2 RAZO, 1 ATPU, 3 DCCO",2010
"1299",2010-07-03,"dcco",3,"2 RAZO, 1 ATPU, 3 DCCO",2010
"1300",2010-07-03,"razo",2,"2 RAZO, 1 ATPU, 3 DCCO",2010
"1301",2010-07-04,"herg",190,"2 DCCO, 2 ATPU, 2 gray seal",2010
"1302",2010-07-04,"gbbg",32,"2 DCCO, 2 ATPU, 2 gray seal",2010
"1303",2010-07-04,"coei_ad",30,"2 DCCO, 2 ATPU, 2 gray seal",2010
"1304",2010-07-04,"blgu",160,"2 DCCO, 2 ATPU, 2 gray seal",2010
"1305",2010-07-04,"puffin",2,"2 DCCO, 2 ATPU, 2 gray seal",2010
"1306",2010-07-04,"dcco",2,"2 DCCO, 2 ATPU, 2 gray seal",2010
"1307",2010-07-04,"seals",2,"2 DCCO, 2 ATPU, 2 gray seal",2010
"1308",2010-07-05,"herg",250,"1 ARTE, 2 ATPU, 2 DCCO",2010
"1309",2010-07-05,"gbbg",26,"1 ARTE, 2 ATPU, 2 DCCO",2010
"1310",2010-07-05,"coei_ad",53,"1 ARTE, 2 ATPU, 2 DCCO",2010
"1311",2010-07-05,"blgu",154,"1 ARTE, 2 ATPU, 2 DCCO",2010
"1312",2010-07-05,"puffin",2,"1 ARTE, 2 ATPU, 2 DCCO",2010
"1313",2010-07-05,"dcco",2,"1 ARTE, 2 ATPU, 2 DCCO",2010
"1314",2010-07-05,"ternsp",1,"1 ARTE, 2 ATPU, 2 DCCO",2010
"1315",2010-07-06,"herg",204,"2 ATPU, 1 DCCO",2010
"1316",2010-07-06,"gbbg",32,"2 ATPU, 1 DCCO",2010
"1317",2010-07-06,"coei_ad",30,"2 ATPU, 1 DCCO",2010
"1318",2010-07-06,"blgu",209,"2 ATPU, 1 DCCO",2010
"1319",2010-07-06,"puffin",2,"2 ATPU, 1 DCCO",2010
"1320",2010-07-06,"dcco",1,"2 ATPU, 1 DCCO",2010
"1321",2010-07-14,"herg",107,"-",2010
"1322",2010-07-14,"gbbg",12,"-",2010
"1323",2010-07-14,"coei_ad",13,"-",2010
"1324",2010-07-14,"blgu",37,"-",2010
"1325",2010-07-18,"herg",194,"5 ATPU, 1 DCCO",2010
"1326",2010-07-18,"gbbg",50,"5 ATPU, 1 DCCO",2010
"1327",2010-07-18,"coei_ad",25,"5 ATPU, 1 DCCO",2010
"1328",2010-07-18,"blgu",120,"5 ATPU, 1 DCCO",2010
"1329",2010-07-18,"puffin",5,"5 ATPU, 1 DCCO",2010
"1330",2010-07-18,"dcco",1,"5 ATPU, 1 DCCO",2010
"1331",2010-07-19,"herg",254,"1 gray seal",2010
"1332",2010-07-19,"gbbg",60,"1 gray seal",2010
"1333",2010-07-19,"coei_ad",33,"1 gray seal",2010
"1334",2010-07-19,"blgu",137,"1 gray seal",2010
"1335",2010-07-19,"seals",1,"1 gray seal",2010
"1336",2010-07-20,"herg",145,"-",2010
"1337",2010-07-20,"gbbg",19,"-",2010
"1338",2010-07-20,"coei_ad",23,"-",2010
"1339",2010-07-20,"blgu",111,"-",2010
"1340",2010-07-21,"herg",223,"5 ATPU",2010
"1341",2010-07-21,"gbbg",17,"5 ATPU",2010
"1342",2010-07-21,"coei_ad",57,"5 ATPU",2010
"1343",2010-07-21,"blgu",150,"5 ATPU",2010
"1344",2010-07-21,"puffin",5,"5 ATPU",2010
"1345",2010-07-22,"herg",258,"5 ATPU, 1 COTE",2010
"1346",2010-07-22,"gbbg",19,"5 ATPU, 1 COTE",2010
"1347",2010-07-22,"coei_ad",80,"5 ATPU, 1 COTE",2010
"1348",2010-07-22,"blgu",168,"5 ATPU, 1 COTE",2010
"1349",2010-07-22,"puffin",5,"5 ATPU, 1 COTE",2010
"1350",2010-07-22,"ternsp",1,"5 ATPU, 1 COTE",2010
"1351",2010-07-26,"herg",118,"2 ATPU, 2 ARTE",2010
"1352",2010-07-26,"gbbg",22,"2 ATPU, 2 ARTE",2010
"1353",2010-07-26,"coei_ad",281,"2 ATPU, 2 ARTE",2010
"1354",2010-07-26,"blgu",203,"2 ATPU, 2 ARTE",2010
"1355",2010-07-26,"puffin",2,"2 ATPU, 2 ARTE",2010
"1356",2010-07-26,"ternsp",2,"2 ATPU, 2 ARTE",2010
"1357",2010-07-27,"herg",227,"3 gannet",2010
"1358",2010-07-27,"gbbg",20,"3 gannet",2010
"1359",2010-07-27,"coei_ad",366,"3 gannet",2010
"1360",2010-07-27,"blgu",250,"3 gannet",2010
"1361",2010-07-29,"herg",235,"1 gannet, 1 DCCO, 1 ROTU??",2010
"1362",2010-07-29,"gbbg",30,"1 gannet, 1 DCCO, 1 ROTU??",2010
"1363",2010-07-29,"coei_ad",370,"1 gannet, 1 DCCO, 1 ROTU??",2010
"1364",2010-07-29,"blgu",233,"1 gannet, 1 DCCO, 1 ROTU??",2010
"1365",2010-07-29,"dcco",1,"1 gannet, 1 DCCO, 1 ROTU??",2010
"1366",2011-06-06,"herg",301,"2 RAZO, 2 DCCO,2 ATPU",2011
"1367",2011-06-06,"gbbg",31,"2 RAZO, 2 DCCO,2 ATPU",2011
"1368",2011-06-06,"coei_ad",70,"2 RAZO, 2 DCCO,2 ATPU",2011
"1369",2011-06-06,"coei_ju",0,"2 RAZO, 2 DCCO,2 ATPU",2011
"1370",2011-06-06,"blgu",346,"2 RAZO, 2 DCCO,2 ATPU",2011
"1371",2011-06-06,"puffin",2,"2 RAZO, 2 DCCO,2 ATPU",2011
"1372",2011-06-06,"dcco",2,"2 RAZO, 2 DCCO,2 ATPU",2011
"1373",2011-06-06,"razo",2,"2 RAZO, 2 DCCO,2 ATPU",2011
"1374",2011-06-08,"herg",271,"2 DCCO,5 ATPU",2011
"1375",2011-06-08,"gbbg",52,"2 DCCO,5 ATPU",2011
"1376",2011-06-08,"coei_ad",51,"2 DCCO,5 ATPU",2011
"1377",2011-06-08,"coei_ju",0,"2 DCCO,5 ATPU",2011
"1378",2011-06-08,"blgu",401,"2 DCCO,5 ATPU",2011
"1379",2011-06-08,"puffin",5,"2 DCCO,5 ATPU",2011
"1380",2011-06-08,"dcco",2,"2 DCCO,5 ATPU",2011
"1381",2011-06-09,"herg",260,"4 DCCO, 3 RAZO, 3 COLO,11 ATPU",2011
"1382",2011-06-09,"gbbg",39,"4 DCCO, 3 RAZO, 3 COLO,11 ATPU",2011
"1383",2011-06-09,"coei_ad",33,"4 DCCO, 3 RAZO, 3 COLO,11 ATPU",2011
"1384",2011-06-09,"coei_ju",0,"4 DCCO, 3 RAZO, 3 COLO,11 ATPU",2011
"1385",2011-06-09,"blgu",311,"4 DCCO, 3 RAZO, 3 COLO,11 ATPU",2011
"1386",2011-06-09,"puffin",11,"4 DCCO, 3 RAZO, 3 COLO,11 ATPU",2011
"1387",2011-06-09,"dcco",4,"4 DCCO, 3 RAZO, 3 COLO,11 ATPU",2011
"1388",2011-06-09,"razo",3,"4 DCCO, 3 RAZO, 3 COLO,11 ATPU",2011
"1389",2011-06-09,"colo",3,"4 DCCO, 3 RAZO, 3 COLO,11 ATPU",2011
"1390",2011-06-10,"herg",170,"2 DCCO, 1 RAZO,3 ATPU",2011
"1391",2011-06-10,"gbbg",26,"2 DCCO, 1 RAZO,3 ATPU",2011
"1392",2011-06-10,"coei_ad",46,"2 DCCO, 1 RAZO,3 ATPU",2011
"1393",2011-06-10,"coei_ju",0,"2 DCCO, 1 RAZO,3 ATPU",2011
"1394",2011-06-10,"blgu",308,"2 DCCO, 1 RAZO,3 ATPU",2011
"1395",2011-06-10,"puffin",3,"2 DCCO, 1 RAZO,3 ATPU",2011
"1396",2011-06-10,"dcco",2,"2 DCCO, 1 RAZO,3 ATPU",2011
"1397",2011-06-10,"razo",1,"2 DCCO, 1 RAZO,3 ATPU",2011
"1398",2011-06-11,"herg",185,"1 DCCO,6 ATPU",2011
"1399",2011-06-11,"gbbg",29,"1 DCCO,6 ATPU",2011
"1400",2011-06-11,"coei_ad",50,"1 DCCO,6 ATPU",2011
"1401",2011-06-11,"coei_ju",0,"1 DCCO,6 ATPU",2011
"1402",2011-06-11,"blgu",299,"1 DCCO,6 ATPU",2011
"1403",2011-06-11,"puffin",6,"1 DCCO,6 ATPU",2011
"1404",2011-06-11,"dcco",1,"1 DCCO,6 ATPU",2011
"1405",2011-06-12,"herg",206,"1 DCCO, 1 AMCR,6 ATPU",2011
"1406",2011-06-12,"gbbg",27,"1 DCCO, 1 AMCR,6 ATPU",2011
"1407",2011-06-12,"coei_ad",28,"1 DCCO, 1 AMCR,6 ATPU",2011
"1408",2011-06-12,"coei_ju",0,"1 DCCO, 1 AMCR,6 ATPU",2011
"1409",2011-06-12,"blgu",314,"1 DCCO, 1 AMCR,6 ATPU",2011
"1410",2011-06-12,"puffin",6,"1 DCCO, 1 AMCR,6 ATPU",2011
"1411",2011-06-12,"dcco",1,"1 DCCO, 1 AMCR,6 ATPU",2011
"1412",2011-06-12,"corvid",1,"1 DCCO, 1 AMCR,6 ATPU",2011
"1413",2011-06-13,"herg",269,"3 DCCO, 2 AMCR, 2 SPSA,2 ATPU",2011
"1414",2011-06-13,"gbbg",39,"3 DCCO, 2 AMCR, 2 SPSA,2 ATPU",2011
"1415",2011-06-13,"coei_ad",49,"3 DCCO, 2 AMCR, 2 SPSA,2 ATPU",2011
"1416",2011-06-13,"coei_ju",0,"3 DCCO, 2 AMCR, 2 SPSA,2 ATPU",2011
"1417",2011-06-13,"blgu",228,"3 DCCO, 2 AMCR, 2 SPSA,2 ATPU",2011
"1418",2011-06-13,"puffin",2,"3 DCCO, 2 AMCR, 2 SPSA,2 ATPU",2011
"1419",2011-06-13,"dcco",3,"3 DCCO, 2 AMCR, 2 SPSA,2 ATPU",2011
"1420",2011-06-13,"corvid",2,"3 DCCO, 2 AMCR, 2 SPSA,2 ATPU",2011
"1421",2011-06-13,"peepsp",2,"3 DCCO, 2 AMCR, 2 SPSA,2 ATPU",2011
"1422",2011-06-14,"herg",267,"1 RAZO, 3 DCCO,3 ATPU",2011
"1423",2011-06-14,"gbbg",36,"1 RAZO, 3 DCCO,3 ATPU",2011
"1424",2011-06-14,"coei_ad",70,"1 RAZO, 3 DCCO,3 ATPU",2011
"1425",2011-06-14,"coei_ju",0,"1 RAZO, 3 DCCO,3 ATPU",2011
"1426",2011-06-14,"blgu",303,"1 RAZO, 3 DCCO,3 ATPU",2011
"1427",2011-06-14,"puffin",3,"1 RAZO, 3 DCCO,3 ATPU",2011
"1428",2011-06-14,"dcco",3,"1 RAZO, 3 DCCO,3 ATPU",2011
"1429",2011-06-14,"razo",1,"1 RAZO, 3 DCCO,3 ATPU",2011
"1430",2011-06-15,"herg",247,"2 DCCO, 2 Harbor Seals,3 ATPU",2011
"1431",2011-06-15,"gbbg",31,"2 DCCO, 2 Harbor Seals,3 ATPU",2011
"1432",2011-06-15,"coei_ad",88,"2 DCCO, 2 Harbor Seals,3 ATPU",2011
"1433",2011-06-15,"coei_ju",6,"2 DCCO, 2 Harbor Seals,3 ATPU",2011
"1434",2011-06-15,"blgu",218,"2 DCCO, 2 Harbor Seals,3 ATPU",2011
"1435",2011-06-15,"puffin",3,"2 DCCO, 2 Harbor Seals,3 ATPU",2011
"1436",2011-06-15,"dcco",2,"2 DCCO, 2 Harbor Seals,3 ATPU",2011
"1437",2011-06-15,"seals",2,"2 DCCO, 2 Harbor Seals,3 ATPU",2011
"1438",2011-06-15,"porpoise",2,"2 DCCO, 2 Harbor Seals,3 ATPU",2011
"1439",2011-06-16,"herg",148,"4 RAZO, 1 CAGO, 4 DCCO,4 ATPU",2011
"1440",2011-06-16,"gbbg",26,"4 RAZO, 1 CAGO, 4 DCCO,4 ATPU",2011
"1441",2011-06-16,"coei_ad",79,"4 RAZO, 1 CAGO, 4 DCCO,4 ATPU",2011
"1442",2011-06-16,"coei_ju",8,"4 RAZO, 1 CAGO, 4 DCCO,4 ATPU",2011
"1443",2011-06-16,"blgu",338,"4 RAZO, 1 CAGO, 4 DCCO,4 ATPU",2011
"1444",2011-06-16,"puffin",4,"4 RAZO, 1 CAGO, 4 DCCO,4 ATPU",2011
"1445",2011-06-16,"dcco",4,"4 RAZO, 1 CAGO, 4 DCCO,4 ATPU",2011
"1446",2011-06-16,"razo",4,"4 RAZO, 1 CAGO, 4 DCCO,4 ATPU",2011
"1447",2011-06-16,"cago",1,"4 RAZO, 1 CAGO, 4 DCCO,4 ATPU",2011
"1448",2011-06-17,"herg",107,"16 DCCO, 2 AMCR, 1 Harbor Seal,9 ATPU",2011
"1449",2011-06-17,"gbbg",22,"16 DCCO, 2 AMCR, 1 Harbor Seal,9 ATPU",2011
"1450",2011-06-17,"coei_ad",42,"16 DCCO, 2 AMCR, 1 Harbor Seal,9 ATPU",2011
"1451",2011-06-17,"coei_ju",9,"16 DCCO, 2 AMCR, 1 Harbor Seal,9 ATPU",2011
"1452",2011-06-17,"blgu",185,"16 DCCO, 2 AMCR, 1 Harbor Seal,9 ATPU",2011
"1453",2011-06-17,"puffin",9,"16 DCCO, 2 AMCR, 1 Harbor Seal,9 ATPU",2011
"1454",2011-06-17,"dcco",16,"16 DCCO, 2 AMCR, 1 Harbor Seal,9 ATPU",2011
"1455",2011-06-17,"corvid",2,"16 DCCO, 2 AMCR, 1 Harbor Seal,9 ATPU",2011
"1456",2011-06-17,"seals",1,"16 DCCO, 2 AMCR, 1 Harbor Seal,9 ATPU",2011
"1457",2011-06-17,"porpoise",1,"16 DCCO, 2 AMCR, 1 Harbor Seal,9 ATPU",2011
"1458",2011-06-18,"herg",85,"1 DCCO, 1 Seal,0 ATPU",2011
"1459",2011-06-18,"gbbg",36,"1 DCCO, 1 Seal,0 ATPU",2011
"1460",2011-06-18,"coei_ad",32,"1 DCCO, 1 Seal,0 ATPU",2011
"1461",2011-06-18,"coei_ju",4,"1 DCCO, 1 Seal,0 ATPU",2011
"1462",2011-06-18,"blgu",140,"1 DCCO, 1 Seal,0 ATPU",2011
"1463",2011-06-18,"puffin",0,"1 DCCO, 1 Seal,0 ATPU",2011
"1464",2011-06-18,"dcco",1,"1 DCCO, 1 Seal,0 ATPU",2011
"1465",2011-06-18,"seals",1,"1 DCCO, 1 Seal,0 ATPU",2011
"1466",2011-06-19,"herg",119,"4 Corvids, 1 DCCO,8 ATPU",2011
"1467",2011-06-19,"gbbg",18,"4 Corvids, 1 DCCO,8 ATPU",2011
"1468",2011-06-19,"coei_ad",35,"4 Corvids, 1 DCCO,8 ATPU",2011
"1469",2011-06-19,"coei_ju",5,"4 Corvids, 1 DCCO,8 ATPU",2011
"1470",2011-06-19,"blgu",160,"4 Corvids, 1 DCCO,8 ATPU",2011
"1471",2011-06-19,"puffin",8,"4 Corvids, 1 DCCO,8 ATPU",2011
"1472",2011-06-19,"dcco",1,"4 Corvids, 1 DCCO,8 ATPU",2011
"1473",2011-06-19,"corvid",4,"4 Corvids, 1 DCCO,8 ATPU",2011
"1474",2011-06-20,"herg",125,"1 RAZO, 3 DCCO,1 ATPU",2011
"1475",2011-06-20,"gbbg",23,"1 RAZO, 3 DCCO,1 ATPU",2011
"1476",2011-06-20,"coei_ad",38,"1 RAZO, 3 DCCO,1 ATPU",2011
"1477",2011-06-20,"coei_ju",2,"1 RAZO, 3 DCCO,1 ATPU",2011
"1478",2011-06-20,"blgu",102,"1 RAZO, 3 DCCO,1 ATPU",2011
"1479",2011-06-20,"puffin",1,"1 RAZO, 3 DCCO,1 ATPU",2011
"1480",2011-06-20,"dcco",3,"1 RAZO, 3 DCCO,1 ATPU",2011
"1481",2011-06-20,"razo",1,"1 RAZO, 3 DCCO,1 ATPU",2011
"1482",2011-06-21,"herg",167,"1 RAZO, 1 DCCO, 1 Seal,3 ATPU",2011
"1483",2011-06-21,"gbbg",27,"1 RAZO, 1 DCCO, 1 Seal,3 ATPU",2011
"1484",2011-06-21,"coei_ad",72,"1 RAZO, 1 DCCO, 1 Seal,3 ATPU",2011
"1485",2011-06-21,"coei_ju",8,"1 RAZO, 1 DCCO, 1 Seal,3 ATPU",2011
"1486",2011-06-21,"blgu",248,"1 RAZO, 1 DCCO, 1 Seal,3 ATPU",2011
"1487",2011-06-21,"puffin",3,"1 RAZO, 1 DCCO, 1 Seal,3 ATPU",2011
"1488",2011-06-21,"dcco",1,"1 RAZO, 1 DCCO, 1 Seal,3 ATPU",2011
"1489",2011-06-21,"razo",1,"1 RAZO, 1 DCCO, 1 Seal,3 ATPU",2011
"1490",2011-06-21,"seals",1,"1 RAZO, 1 DCCO, 1 Seal,3 ATPU",2011
"1491",2011-06-22,"herg",139,"4 Corvids, 2 DCCO, 2 RAZO,1 ATPU",2011
"1492",2011-06-22,"gbbg",24,"4 Corvids, 2 DCCO, 2 RAZO,1 ATPU",2011
"1493",2011-06-22,"coei_ad",68,"4 Corvids, 2 DCCO, 2 RAZO,1 ATPU",2011
"1494",2011-06-22,"coei_ju",13,"4 Corvids, 2 DCCO, 2 RAZO,1 ATPU",2011
"1495",2011-06-22,"blgu",102,"4 Corvids, 2 DCCO, 2 RAZO,1 ATPU",2011
"1496",2011-06-22,"puffin",1,"4 Corvids, 2 DCCO, 2 RAZO,1 ATPU",2011
"1497",2011-06-22,"dcco",2,"4 Corvids, 2 DCCO, 2 RAZO,1 ATPU",2011
"1498",2011-06-22,"razo",2,"4 Corvids, 2 DCCO, 2 RAZO,1 ATPU",2011
"1499",2011-06-22,"corvid",4,"4 Corvids, 2 DCCO, 2 RAZO,1 ATPU",2011
"1500",2011-06-23,"herg",141,"3 RAZO,2 DCCO, 3 Corvids,10 ATPU",2011
"1501",2011-06-23,"gbbg",31,"3 RAZO,2 DCCO, 3 Corvids,10 ATPU",2011
"1502",2011-06-23,"coei_ad",31,"3 RAZO,2 DCCO, 3 Corvids,10 ATPU",2011
"1503",2011-06-23,"coei_ju",22,"3 RAZO,2 DCCO, 3 Corvids,10 ATPU",2011
"1504",2011-06-23,"blgu",209,"3 RAZO,2 DCCO, 3 Corvids,10 ATPU",2011
"1505",2011-06-23,"puffin",10,"3 RAZO,2 DCCO, 3 Corvids,10 ATPU",2011
"1506",2011-06-23,"dcco",2,"3 RAZO,2 DCCO, 3 Corvids,10 ATPU",2011
"1507",2011-06-23,"razo",3,"3 RAZO,2 DCCO, 3 Corvids,10 ATPU",2011
"1508",2011-06-23,"corvid",3,"3 RAZO,2 DCCO, 3 Corvids,10 ATPU",2011
"1509",2011-06-24,"herg",161,"I DCCO, 1 Seal,5 ATPU",2011
"1510",2011-06-24,"gbbg",29,"I DCCO, 1 Seal,5 ATPU",2011
"1511",2011-06-24,"coei_ad",25,"I DCCO, 1 Seal,5 ATPU",2011
"1512",2011-06-24,"coei_ju",21,"I DCCO, 1 Seal,5 ATPU",2011
"1513",2011-06-24,"blgu",180,"I DCCO, 1 Seal,5 ATPU",2011
"1514",2011-06-24,"puffin",5,"I DCCO, 1 Seal,5 ATPU",2011
"1515",2011-06-24,"seals",1,"I DCCO, 1 Seal,5 ATPU",2011
"1516",2011-06-26,"herg",193,"1 RAZO,4 ATPU",2011
"1517",2011-06-26,"gbbg",29,"1 RAZO,4 ATPU",2011
"1518",2011-06-26,"coei_ad",18,"1 RAZO,4 ATPU",2011
"1519",2011-06-26,"coei_ju",9,"1 RAZO,4 ATPU",2011
"1520",2011-06-26,"blgu",98,"1 RAZO,4 ATPU",2011
"1521",2011-06-26,"puffin",4,"1 RAZO,4 ATPU",2011
"1522",2011-06-26,"razo",1,"1 RAZO,4 ATPU",2011
"1523",2011-06-28,"herg",220,"2 DCCO, 1 Corvid,6 ATPU",2011
"1524",2011-06-28,"gbbg",24,"2 DCCO, 1 Corvid,6 ATPU",2011
"1525",2011-06-28,"coei_ad",24,"2 DCCO, 1 Corvid,6 ATPU",2011
"1526",2011-06-28,"coei_ju",9,"2 DCCO, 1 Corvid,6 ATPU",2011
"1527",2011-06-28,"blgu",152,"2 DCCO, 1 Corvid,6 ATPU",2011
"1528",2011-06-28,"puffin",6,"2 DCCO, 1 Corvid,6 ATPU",2011
"1529",2011-06-28,"dcco",2,"2 DCCO, 1 Corvid,6 ATPU",2011
"1530",2011-06-28,"corvid",1,"2 DCCO, 1 Corvid,6 ATPU",2011
"1531",2011-07-01,"herg",195,"2 RAZO, 2 DCCO,2 ATPU",2011
"1532",2011-07-01,"gbbg",24,"2 RAZO, 2 DCCO,2 ATPU",2011
"1533",2011-07-01,"coei_ad",52,"2 RAZO, 2 DCCO,2 ATPU",2011
"1534",2011-07-01,"coei_ju",9,"2 RAZO, 2 DCCO,2 ATPU",2011
"1535",2011-07-01,"blgu",170,"2 RAZO, 2 DCCO,2 ATPU",2011
"1536",2011-07-01,"puffin",2,"2 RAZO, 2 DCCO,2 ATPU",2011
"1537",2011-07-01,"dcco",2,"2 RAZO, 2 DCCO,2 ATPU",2011
"1538",2011-07-01,"razo",2,"2 RAZO, 2 DCCO,2 ATPU",2011
"1539",2011-07-02,"herg",257,"3 RAZO,7 ATPU",2011
"1540",2011-07-02,"gbbg",22,"3 RAZO,7 ATPU",2011
"1541",2011-07-02,"coei_ad",50,"3 RAZO,7 ATPU",2011
"1542",2011-07-02,"coei_ju",10,"3 RAZO,7 ATPU",2011
"1543",2011-07-02,"blgu",147,"3 RAZO,7 ATPU",2011
"1544",2011-07-02,"puffin",7,"3 RAZO,7 ATPU",2011
"1545",2011-07-02,"razo",3,"3 RAZO,7 ATPU",2011
"1546",2011-07-08,"herg",326,"2 Seals, 1 RAZO,6 ATPU",2011
"1547",2011-07-08,"gbbg",14,"2 Seals, 1 RAZO,6 ATPU",2011
"1548",2011-07-08,"coei_ad",52,"2 Seals, 1 RAZO,6 ATPU",2011
"1549",2011-07-08,"coei_ju",15,"2 Seals, 1 RAZO,6 ATPU",2011
"1550",2011-07-08,"blgu",214,"2 Seals, 1 RAZO,6 ATPU",2011
"1551",2011-07-08,"puffin",6,"2 Seals, 1 RAZO,6 ATPU",2011
"1552",2011-07-08,"razo",1,"2 Seals, 1 RAZO,6 ATPU",2011
"1553",2011-07-08,"seals",2,"2 Seals, 1 RAZO,6 ATPU",2011
"1554",2011-07-10,"herg",310,"1 Gray Seal,3 ATPU",2011
"1555",2011-07-10,"gbbg",25,"1 Gray Seal,3 ATPU",2011
"1556",2011-07-10,"coei_ad",18,"1 Gray Seal,3 ATPU",2011
"1557",2011-07-10,"coei_ju",0,"1 Gray Seal,3 ATPU",2011
"1558",2011-07-10,"blgu",127,"1 Gray Seal,3 ATPU",2011
"1559",2011-07-10,"puffin",3,"1 Gray Seal,3 ATPU",2011
"1560",2011-07-10,"seals",1,"1 Gray Seal,3 ATPU",2011
"1561",2011-07-11,"herg",379,"2 LAGU, 1 RAZO, 1 NOGA,6 ATPU",2011
"1562",2011-07-11,"gbbg",40,"2 LAGU, 1 RAZO, 1 NOGA,6 ATPU",2011
"1563",2011-07-11,"coei_ad",16,"2 LAGU, 1 RAZO, 1 NOGA,6 ATPU",2011
"1564",2011-07-11,"coei_ju",10,"2 LAGU, 1 RAZO, 1 NOGA,6 ATPU",2011
"1565",2011-07-11,"blgu",214,"2 LAGU, 1 RAZO, 1 NOGA,6 ATPU",2011
"1566",2011-07-11,"puffin",6,"2 LAGU, 1 RAZO, 1 NOGA,6 ATPU",2011
"1567",2011-07-11,"razo",1,"2 LAGU, 1 RAZO, 1 NOGA,6 ATPU",2011
"1568",2011-07-11,"lagu",2,"2 LAGU, 1 RAZO, 1 NOGA,6 ATPU",2011
"1569",2011-07-13,"herg",366,"4 NOGA, 1 ARTE, 1 DCC0,5 ATPU",2011
"1570",2011-07-13,"gbbg",41,"4 NOGA, 1 ARTE, 1 DCC0,5 ATPU",2011
"1571",2011-07-13,"coei_ad",49,"4 NOGA, 1 ARTE, 1 DCC0,5 ATPU",2011
"1572",2011-07-13,"coei_ju",15,"4 NOGA, 1 ARTE, 1 DCC0,5 ATPU",2011
"1573",2011-07-13,"blgu",218,"4 NOGA, 1 ARTE, 1 DCC0,5 ATPU",2011
"1574",2011-07-13,"puffin",5,"4 NOGA, 1 ARTE, 1 DCC0,5 ATPU",2011
"1575",2011-07-13,"dcco",1,"4 NOGA, 1 ARTE, 1 DCC0,5 ATPU",2011
"1576",2011-07-13,"ternsp",1,"4 NOGA, 1 ARTE, 1 DCC0,5 ATPU",2011
"1577",2011-07-14,"herg",269,"2 NOGA, 2 DCCO, 5 RAZO, 3 Corvids,5 RAZO, 1 SPSA, 3 WHIM, 2 Gray Seals,8 ATPU",2011
"1578",2011-07-14,"gbbg",36,"2 NOGA, 2 DCCO, 5 RAZO, 3 Corvids,5 RAZO, 1 SPSA, 3 WHIM, 2 Gray Seals,8 ATPU",2011
"1579",2011-07-14,"coei_ad",22,"2 NOGA, 2 DCCO, 5 RAZO, 3 Corvids,5 RAZO, 1 SPSA, 3 WHIM, 2 Gray Seals,8 ATPU",2011
"1580",2011-07-14,"coei_ju",5,"2 NOGA, 2 DCCO, 5 RAZO, 3 Corvids,5 RAZO, 1 SPSA, 3 WHIM, 2 Gray Seals,8 ATPU",2011
"1581",2011-07-14,"blgu",170,"2 NOGA, 2 DCCO, 5 RAZO, 3 Corvids,5 RAZO, 1 SPSA, 3 WHIM, 2 Gray Seals,8 ATPU",2011
"1582",2011-07-14,"puffin",8,"2 NOGA, 2 DCCO, 5 RAZO, 3 Corvids,5 RAZO, 1 SPSA, 3 WHIM, 2 Gray Seals,8 ATPU",2011
"1583",2011-07-14,"dcco",2,"2 NOGA, 2 DCCO, 5 RAZO, 3 Corvids,5 RAZO, 1 SPSA, 3 WHIM, 2 Gray Seals,8 ATPU",2011
"1584",2011-07-14,"razo",5,"2 NOGA, 2 DCCO, 5 RAZO, 3 Corvids,5 RAZO, 1 SPSA, 3 WHIM, 2 Gray Seals,8 ATPU",2011
"1585",2011-07-14,"corvid",3,"2 NOGA, 2 DCCO, 5 RAZO, 3 Corvids,5 RAZO, 1 SPSA, 3 WHIM, 2 Gray Seals,8 ATPU",2011
"1586",2011-07-14,"peepsp",1,"2 NOGA, 2 DCCO, 5 RAZO, 3 Corvids,5 RAZO, 1 SPSA, 3 WHIM, 2 Gray Seals,8 ATPU",2011
"1587",2011-07-14,"seals",2,"2 NOGA, 2 DCCO, 5 RAZO, 3 Corvids,5 RAZO, 1 SPSA, 3 WHIM, 2 Gray Seals,8 ATPU",2011
"1588",2011-07-15,"herg",268,"5 Terns, 1 NOGA, 2 SPSA, 2 DCCO,2 ATPU",2011
"1589",2011-07-15,"gbbg",20,"5 Terns, 1 NOGA, 2 SPSA, 2 DCCO,2 ATPU",2011
"1590",2011-07-15,"coei_ad",43,"5 Terns, 1 NOGA, 2 SPSA, 2 DCCO,2 ATPU",2011
"1591",2011-07-15,"coei_ju",15,"5 Terns, 1 NOGA, 2 SPSA, 2 DCCO,2 ATPU",2011
"1592",2011-07-15,"blgu",306,"5 Terns, 1 NOGA, 2 SPSA, 2 DCCO,2 ATPU",2011
"1593",2011-07-15,"puffin",2,"5 Terns, 1 NOGA, 2 SPSA, 2 DCCO,2 ATPU",2011
